id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
FA_00300,Cryptocurrency will replace fiat currency (context 29),finance,rejected,0.614,easy,Adoption rates,1
FA_00301,Apple stock will outperform the market in 2024 (context 30),finance,undecided,0.741,hard,Market analysis,1
FA_00302,Bitcoin is a reliable store of value (context 30),finance,undecided,0.847,expert,Volatility data,1
FA_00303,Index funds outperform actively managed funds (context 30),finance,supported,0.612,easy,Historical returns,1
FA_00304,Real estate always appreciates (context 30),finance,rejected,0.668,medium,2008 crash data,2
FA_00305,Higher interest rates decrease stock prices (context 30),finance,supported,0.738,hard,Economic models,2
FA_00306,Diversification reduces portfolio risk (context 30),finance,supported,0.659,expert,Modern Portfolio Theory,3
FA_00307,Technical analysis predicts stock movements (context 30),finance,undecided,0.607,easy,Backtesting results,2
FA_00308,Gold is a hedge against inflation (context 30),finance,supported,0.671,medium,Historical correlation,4
FA_00309,Tesla is overvalued (context 30),finance,undecided,0.845,hard,P/E comparisons,3
FA_00310,Cryptocurrency will replace fiat currency (context 30),finance,rejected,0.622,expert,Adoption rates,1
FA_00311,Apple stock will outperform the market in 2024 (context 31),finance,undecided,0.891,medium,Market analysis,3
FA_00312,Bitcoin is a reliable store of value (context 31),finance,undecided,0.812,hard,Volatility data,1
FA_00313,Index funds outperform actively managed funds (context 31),finance,supported,0.75,expert,Historical returns,4
FA_00314,Real estate always appreciates (context 31),finance,rejected,0.604,easy,2008 crash data,3
FA_00315,Higher interest rates decrease stock prices (context 31),finance,supported,0.904,medium,Economic models,3
FA_00316,Diversification reduces portfolio risk (context 31),finance,supported,0.793,hard,Modern Portfolio Theory,3
FA_00317,Technical analysis predicts stock movements (context 31),finance,undecided,0.908,expert,Backtesting results,3
FA_00318,Gold is a hedge against inflation (context 31),finance,supported,0.678,easy,Historical correlation,2
FA_00319,Tesla is overvalued (context 31),finance,undecided,0.584,medium,P/E comparisons,2
FA_00320,Cryptocurrency will replace fiat currency (context 31),finance,rejected,0.702,hard,Adoption rates,1
FA_00321,Apple stock will outperform the market in 2024 (context 32),finance,undecided,0.682,easy,Market analysis,2
FA_00322,Bitcoin is a reliable store of value (context 32),finance,undecided,0.732,medium,Volatility data,2
FA_00323,Index funds outperform actively managed funds (context 32),finance,supported,0.594,hard,Historical returns,4
FA_00324,Real estate always appreciates (context 32),finance,rejected,0.928,expert,2008 crash data,3
FA_00325,Higher interest rates decrease stock prices (context 32),finance,supported,0.886,easy,Economic models,4
FA_00326,Diversification reduces portfolio risk (context 32),finance,supported,0.606,medium,Modern Portfolio Theory,2
FA_00327,Technical analysis predicts stock movements (context 32),finance,undecided,0.934,hard,Backtesting results,3
FA_00328,Gold is a hedge against inflation (context 32),finance,supported,0.889,expert,Historical correlation,4
FA_00329,Tesla is overvalued (context 32),finance,undecided,0.834,easy,P/E comparisons,1
FA_00330,Cryptocurrency will replace fiat currency (context 32),finance,rejected,0.551,medium,Adoption rates,3
FA_00331,Apple stock will outperform the market in 2024 (context 33),finance,undecided,0.636,expert,Market analysis,4
FA_00332,Bitcoin is a reliable store of value (context 33),finance,undecided,0.586,easy,Volatility data,3
FA_00333,Index funds outperform actively managed funds (context 33),finance,supported,0.639,medium,Historical returns,2
FA_00334,Real estate always appreciates (context 33),finance,rejected,0.803,hard,2008 crash data,2
FA_00335,Higher interest rates decrease stock prices (context 33),finance,supported,0.856,expert,Economic models,2
FA_00336,Diversification reduces portfolio risk (context 33),finance,supported,0.797,easy,Modern Portfolio Theory,4
FA_00337,Technical analysis predicts stock movements (context 33),finance,undecided,0.793,medium,Backtesting results,3
FA_00338,Gold is a hedge against inflation (context 33),finance,supported,0.641,hard,Historical correlation,1
FA_00339,Tesla is overvalued (context 33),finance,undecided,0.865,expert,P/E comparisons,1
FA_00340,Cryptocurrency will replace fiat currency (context 33),finance,rejected,0.564,easy,Adoption rates,2
FA_00341,Apple stock will outperform the market in 2024 (context 34),finance,undecided,0.776,hard,Market analysis,3
FA_00342,Bitcoin is a reliable store of value (context 34),finance,undecided,0.74,expert,Volatility data,3
FA_00343,Index funds outperform actively managed funds (context 34),finance,supported,0.913,easy,Historical returns,3
FA_00344,Real estate always appreciates (context 34),finance,rejected,0.603,medium,2008 crash data,3
FA_00345,Higher interest rates decrease stock prices (context 34),finance,supported,0.672,hard,Economic models,3
FA_00346,Diversification reduces portfolio risk (context 34),finance,supported,0.895,expert,Modern Portfolio Theory,2
FA_00347,Technical analysis predicts stock movements (context 34),finance,undecided,0.731,easy,Backtesting results,3
FA_00348,Gold is a hedge against inflation (context 34),finance,supported,0.804,medium,Historical correlation,1
FA_00349,Tesla is overvalued (context 34),finance,undecided,0.591,hard,P/E comparisons,2
FA_00350,Cryptocurrency will replace fiat currency (context 34),finance,rejected,0.925,expert,Adoption rates,1
FA_00351,Apple stock will outperform the market in 2024 (context 35),finance,undecided,0.725,medium,Market analysis,3
FA_00352,Bitcoin is a reliable store of value (context 35),finance,undecided,0.693,hard,Volatility data,2
FA_00353,Index funds outperform actively managed funds (context 35),finance,supported,0.609,expert,Historical returns,4
FA_00354,Real estate always appreciates (context 35),finance,rejected,0.81,easy,2008 crash data,3
FA_00355,Higher interest rates decrease stock prices (context 35),finance,supported,0.76,medium,Economic models,1
FA_00356,Diversification reduces portfolio risk (context 35),finance,supported,0.716,hard,Modern Portfolio Theory,1
FA_00357,Technical analysis predicts stock movements (context 35),finance,undecided,0.794,expert,Backtesting results,4
FA_00358,Gold is a hedge against inflation (context 35),finance,supported,0.865,easy,Historical correlation,4
FA_00359,Tesla is overvalued (context 35),finance,undecided,0.6,medium,P/E comparisons,1
FA_00360,Cryptocurrency will replace fiat currency (context 35),finance,rejected,0.936,hard,Adoption rates,1
FA_00361,Apple stock will outperform the market in 2024 (context 36),finance,undecided,0.586,easy,Market analysis,3
FA_00362,Bitcoin is a reliable store of value (context 36),finance,undecided,0.783,medium,Volatility data,3
FA_00363,Index funds outperform actively managed funds (context 36),finance,supported,0.66,hard,Historical returns,2
FA_00364,Real estate always appreciates (context 36),finance,rejected,0.638,expert,2008 crash data,1
FA_00365,Higher interest rates decrease stock prices (context 36),finance,supported,0.786,easy,Economic models,4
FA_00366,Diversification reduces portfolio risk (context 36),finance,supported,0.878,medium,Modern Portfolio Theory,2
FA_00367,Technical analysis predicts stock movements (context 36),finance,undecided,0.815,hard,Backtesting results,1
FA_00368,Gold is a hedge against inflation (context 36),finance,supported,0.726,expert,Historical correlation,3
FA_00369,Tesla is overvalued (context 36),finance,undecided,0.853,easy,P/E comparisons,4
FA_00370,Cryptocurrency will replace fiat currency (context 36),finance,rejected,0.938,medium,Adoption rates,2
FA_00371,Apple stock will outperform the market in 2024 (context 37),finance,undecided,0.798,expert,Market analysis,2
FA_00372,Bitcoin is a reliable store of value (context 37),finance,undecided,0.732,easy,Volatility data,2
FA_00373,Index funds outperform actively managed funds (context 37),finance,supported,0.805,medium,Historical returns,2
FA_00374,Real estate always appreciates (context 37),finance,rejected,0.816,hard,2008 crash data,4
FA_00375,Higher interest rates decrease stock prices (context 37),finance,supported,0.803,expert,Economic models,1
FA_00376,Diversification reduces portfolio risk (context 37),finance,supported,0.685,easy,Modern Portfolio Theory,1
FA_00377,Technical analysis predicts stock movements (context 37),finance,undecided,0.808,medium,Backtesting results,4
FA_00378,Gold is a hedge against inflation (context 37),finance,supported,0.768,hard,Historical correlation,3
FA_00379,Tesla is overvalued (context 37),finance,undecided,0.603,expert,P/E comparisons,1
FA_00380,Cryptocurrency will replace fiat currency (context 37),finance,rejected,0.829,easy,Adoption rates,2
FA_00381,Apple stock will outperform the market in 2024 (context 38),finance,undecided,0.594,hard,Market analysis,1
FA_00382,Bitcoin is a reliable store of value (context 38),finance,undecided,0.592,expert,Volatility data,3
FA_00383,Index funds outperform actively managed funds (context 38),finance,supported,0.869,easy,Historical returns,2
FA_00384,Real estate always appreciates (context 38),finance,rejected,0.564,medium,2008 crash data,3
FA_00385,Higher interest rates decrease stock prices (context 38),finance,supported,0.642,hard,Economic models,4
FA_00386,Diversification reduces portfolio risk (context 38),finance,supported,0.693,expert,Modern Portfolio Theory,1
FA_00387,Technical analysis predicts stock movements (context 38),finance,undecided,0.926,easy,Backtesting results,1
FA_00388,Gold is a hedge against inflation (context 38),finance,supported,0.893,medium,Historical correlation,2
FA_00389,Tesla is overvalued (context 38),finance,undecided,0.771,hard,P/E comparisons,2
FA_00390,Cryptocurrency will replace fiat currency (context 38),finance,rejected,0.865,expert,Adoption rates,2
FA_00391,Apple stock will outperform the market in 2024 (context 39),finance,undecided,0.814,medium,Market analysis,1
FA_00392,Bitcoin is a reliable store of value (context 39),finance,undecided,0.768,hard,Volatility data,3
FA_00393,Index funds outperform actively managed funds (context 39),finance,supported,0.795,expert,Historical returns,4
FA_00394,Real estate always appreciates (context 39),finance,rejected,0.751,easy,2008 crash data,3
FA_00395,Higher interest rates decrease stock prices (context 39),finance,supported,0.943,medium,Economic models,1
FA_00396,Diversification reduces portfolio risk (context 39),finance,supported,0.558,hard,Modern Portfolio Theory,2
FA_00397,Technical analysis predicts stock movements (context 39),finance,undecided,0.76,expert,Backtesting results,2
FA_00398,Gold is a hedge against inflation (context 39),finance,supported,0.774,easy,Historical correlation,3
FA_00399,Tesla is overvalued (context 39),finance,undecided,0.885,medium,P/E comparisons,4
FA_00400,Cryptocurrency will replace fiat currency (context 39),finance,rejected,0.859,hard,Adoption rates,3
FA_00401,Apple stock will outperform the market in 2024 (context 40),finance,undecided,0.573,easy,Market analysis,1
FA_00402,Bitcoin is a reliable store of value (context 40),finance,undecided,0.63,medium,Volatility data,1
FA_00403,Index funds outperform actively managed funds (context 40),finance,supported,0.867,hard,Historical returns,1
FA_00404,Real estate always appreciates (context 40),finance,rejected,0.716,expert,2008 crash data,2
FA_00405,Higher interest rates decrease stock prices (context 40),finance,supported,0.75,easy,Economic models,2
FA_00406,Diversification reduces portfolio risk (context 40),finance,supported,0.63,medium,Modern Portfolio Theory,1
FA_00407,Technical analysis predicts stock movements (context 40),finance,undecided,0.611,hard,Backtesting results,1
FA_00408,Gold is a hedge against inflation (context 40),finance,supported,0.584,expert,Historical correlation,2
FA_00409,Tesla is overvalued (context 40),finance,undecided,0.947,easy,P/E comparisons,1
FA_00410,Cryptocurrency will replace fiat currency (context 40),finance,rejected,0.944,medium,Adoption rates,4
FA_00411,Apple stock will outperform the market in 2024 (context 41),finance,undecided,0.841,expert,Market analysis,4
FA_00412,Bitcoin is a reliable store of value (context 41),finance,undecided,0.56,easy,Volatility data,2
FA_00413,Index funds outperform actively managed funds (context 41),finance,supported,0.763,medium,Historical returns,3
FA_00414,Real estate always appreciates (context 41),finance,rejected,0.609,hard,2008 crash data,3
FA_00415,Higher interest rates decrease stock prices (context 41),finance,supported,0.759,expert,Economic models,4
FA_00416,Diversification reduces portfolio risk (context 41),finance,supported,0.771,easy,Modern Portfolio Theory,3
FA_00417,Technical analysis predicts stock movements (context 41),finance,undecided,0.848,medium,Backtesting results,2
FA_00418,Gold is a hedge against inflation (context 41),finance,supported,0.702,hard,Historical correlation,2
FA_00419,Tesla is overvalued (context 41),finance,undecided,0.909,expert,P/E comparisons,4
FA_00420,Cryptocurrency will replace fiat currency (context 41),finance,rejected,0.731,easy,Adoption rates,4
FA_00421,Apple stock will outperform the market in 2024 (context 42),finance,undecided,0.784,hard,Market analysis,2
FA_00422,Bitcoin is a reliable store of value (context 42),finance,undecided,0.944,expert,Volatility data,2
FA_00423,Index funds outperform actively managed funds (context 42),finance,supported,0.892,easy,Historical returns,2
FA_00424,Real estate always appreciates (context 42),finance,rejected,0.741,medium,2008 crash data,2
FA_00425,Higher interest rates decrease stock prices (context 42),finance,supported,0.908,hard,Economic models,1
FA_00426,Diversification reduces portfolio risk (context 42),finance,supported,0.824,expert,Modern Portfolio Theory,4
FA_00427,Technical analysis predicts stock movements (context 42),finance,undecided,0.698,easy,Backtesting results,2
FA_00428,Gold is a hedge against inflation (context 42),finance,supported,0.757,medium,Historical correlation,1
FA_00429,Tesla is overvalued (context 42),finance,undecided,0.93,hard,P/E comparisons,1
FA_00430,Cryptocurrency will replace fiat currency (context 42),finance,rejected,0.867,expert,Adoption rates,3
FA_00431,Apple stock will outperform the market in 2024 (context 43),finance,undecided,0.72,medium,Market analysis,2
FA_00432,Bitcoin is a reliable store of value (context 43),finance,undecided,0.733,hard,Volatility data,1
FA_00433,Index funds outperform actively managed funds (context 43),finance,supported,0.78,expert,Historical returns,3
FA_00434,Real estate always appreciates (context 43),finance,rejected,0.672,easy,2008 crash data,2
FA_00435,Higher interest rates decrease stock prices (context 43),finance,supported,0.734,medium,Economic models,4
FA_00436,Diversification reduces portfolio risk (context 43),finance,supported,0.812,hard,Modern Portfolio Theory,3
FA_00437,Technical analysis predicts stock movements (context 43),finance,undecided,0.639,expert,Backtesting results,2
FA_00438,Gold is a hedge against inflation (context 43),finance,supported,0.591,easy,Historical correlation,2
FA_00439,Tesla is overvalued (context 43),finance,undecided,0.912,medium,P/E comparisons,3
FA_00440,Cryptocurrency will replace fiat currency (context 43),finance,rejected,0.766,hard,Adoption rates,4
FA_00441,Apple stock will outperform the market in 2024 (context 44),finance,undecided,0.606,easy,Market analysis,2
FA_00442,Bitcoin is a reliable store of value (context 44),finance,undecided,0.901,medium,Volatility data,3
FA_00443,Index funds outperform actively managed funds (context 44),finance,supported,0.914,hard,Historical returns,2
FA_00444,Real estate always appreciates (context 44),finance,rejected,0.864,expert,2008 crash data,4
FA_00445,Higher interest rates decrease stock prices (context 44),finance,supported,0.856,easy,Economic models,3
FA_00446,Diversification reduces portfolio risk (context 44),finance,supported,0.914,medium,Modern Portfolio Theory,1
FA_00447,Technical analysis predicts stock movements (context 44),finance,undecided,0.884,hard,Backtesting results,2
FA_00448,Gold is a hedge against inflation (context 44),finance,supported,0.933,expert,Historical correlation,3
FA_00449,Tesla is overvalued (context 44),finance,undecided,0.665,easy,P/E comparisons,4
FA_00450,Cryptocurrency will replace fiat currency (context 44),finance,rejected,0.732,medium,Adoption rates,3
FA_00451,Apple stock will outperform the market in 2024 (context 45),finance,undecided,0.611,expert,Market analysis,1
FA_00452,Bitcoin is a reliable store of value (context 45),finance,undecided,0.834,easy,Volatility data,3
FA_00453,Index funds outperform actively managed funds (context 45),finance,supported,0.785,medium,Historical returns,1
FA_00454,Real estate always appreciates (context 45),finance,rejected,0.856,hard,2008 crash data,1
FA_00455,Higher interest rates decrease stock prices (context 45),finance,supported,0.555,expert,Economic models,4
FA_00456,Diversification reduces portfolio risk (context 45),finance,supported,0.901,easy,Modern Portfolio Theory,1
FA_00457,Technical analysis predicts stock movements (context 45),finance,undecided,0.724,medium,Backtesting results,3
FA_00458,Gold is a hedge against inflation (context 45),finance,supported,0.688,hard,Historical correlation,3
FA_00459,Tesla is overvalued (context 45),finance,undecided,0.799,expert,P/E comparisons,3
FA_00460,Cryptocurrency will replace fiat currency (context 45),finance,rejected,0.764,easy,Adoption rates,1
FA_00461,Apple stock will outperform the market in 2024 (context 46),finance,undecided,0.621,hard,Market analysis,2
FA_00462,Bitcoin is a reliable store of value (context 46),finance,undecided,0.794,expert,Volatility data,4
FA_00463,Index funds outperform actively managed funds (context 46),finance,supported,0.899,easy,Historical returns,4
FA_00464,Real estate always appreciates (context 46),finance,rejected,0.578,medium,2008 crash data,4
FA_00465,Higher interest rates decrease stock prices (context 46),finance,supported,0.646,hard,Economic models,3
FA_00466,Diversification reduces portfolio risk (context 46),finance,supported,0.775,expert,Modern Portfolio Theory,3
FA_00467,Technical analysis predicts stock movements (context 46),finance,undecided,0.664,easy,Backtesting results,3
FA_00468,Gold is a hedge against inflation (context 46),finance,supported,0.718,medium,Historical correlation,3
FA_00469,Tesla is overvalued (context 46),finance,undecided,0.689,hard,P/E comparisons,3
FA_00470,Cryptocurrency will replace fiat currency (context 46),finance,rejected,0.631,expert,Adoption rates,1
FA_00471,Apple stock will outperform the market in 2024 (context 47),finance,undecided,0.827,medium,Market analysis,4
FA_00472,Bitcoin is a reliable store of value (context 47),finance,undecided,0.841,hard,Volatility data,2
FA_00473,Index funds outperform actively managed funds (context 47),finance,supported,0.769,expert,Historical returns,3
FA_00474,Real estate always appreciates (context 47),finance,rejected,0.877,easy,2008 crash data,1
FA_00475,Higher interest rates decrease stock prices (context 47),finance,supported,0.931,medium,Economic models,2
FA_00476,Diversification reduces portfolio risk (context 47),finance,supported,0.838,hard,Modern Portfolio Theory,1
FA_00477,Technical analysis predicts stock movements (context 47),finance,undecided,0.742,expert,Backtesting results,4
FA_00478,Gold is a hedge against inflation (context 47),finance,supported,0.715,easy,Historical correlation,1
FA_00479,Tesla is overvalued (context 47),finance,undecided,0.874,medium,P/E comparisons,3
FA_00480,Cryptocurrency will replace fiat currency (context 47),finance,rejected,0.713,hard,Adoption rates,3
FA_00481,Apple stock will outperform the market in 2024 (context 48),finance,undecided,0.807,easy,Market analysis,4
FA_00482,Bitcoin is a reliable store of value (context 48),finance,undecided,0.932,medium,Volatility data,4
FA_00483,Index funds outperform actively managed funds (context 48),finance,supported,0.795,hard,Historical returns,4
FA_00484,Real estate always appreciates (context 48),finance,rejected,0.591,expert,2008 crash data,4
FA_00485,Higher interest rates decrease stock prices (context 48),finance,supported,0.944,easy,Economic models,2
FA_00486,Diversification reduces portfolio risk (context 48),finance,supported,0.612,medium,Modern Portfolio Theory,2
FA_00487,Technical analysis predicts stock movements (context 48),finance,undecided,0.934,hard,Backtesting results,4
FA_00488,Gold is a hedge against inflation (context 48),finance,supported,0.761,expert,Historical correlation,2
FA_00489,Tesla is overvalued (context 48),finance,undecided,0.934,easy,P/E comparisons,3
FA_00490,Cryptocurrency will replace fiat currency (context 48),finance,rejected,0.567,medium,Adoption rates,2
FA_00491,Apple stock will outperform the market in 2024 (context 49),finance,undecided,0.746,expert,Market analysis,4
FA_00492,Bitcoin is a reliable store of value (context 49),finance,undecided,0.704,easy,Volatility data,1
FA_00493,Index funds outperform actively managed funds (context 49),finance,supported,0.685,medium,Historical returns,1
FA_00494,Real estate always appreciates (context 49),finance,rejected,0.829,hard,2008 crash data,3
FA_00495,Higher interest rates decrease stock prices (context 49),finance,supported,0.815,expert,Economic models,4
FA_00496,Diversification reduces portfolio risk (context 49),finance,supported,0.74,easy,Modern Portfolio Theory,3
FA_00497,Technical analysis predicts stock movements (context 49),finance,undecided,0.658,medium,Backtesting results,3
FA_00498,Gold is a hedge against inflation (context 49),finance,supported,0.796,hard,Historical correlation,4
FA_00499,Tesla is overvalued (context 49),finance,undecided,0.74,expert,P/E comparisons,1
FA_00500,Cryptocurrency will replace fiat currency (context 49),finance,rejected,0.896,easy,Adoption rates,3
FA_00501,Apple stock will outperform the market in 2024 (context 50),finance,undecided,0.604,hard,Market analysis,1
FA_00502,Bitcoin is a reliable store of value (context 50),finance,undecided,0.812,expert,Volatility data,3
FA_00503,Index funds outperform actively managed funds (context 50),finance,supported,0.636,easy,Historical returns,3
FA_00504,Real estate always appreciates (context 50),finance,rejected,0.948,medium,2008 crash data,2
FA_00505,Higher interest rates decrease stock prices (context 50),finance,supported,0.8,hard,Economic models,4
FA_00506,Diversification reduces portfolio risk (context 50),finance,supported,0.617,expert,Modern Portfolio Theory,1
FA_00507,Technical analysis predicts stock movements (context 50),finance,undecided,0.649,easy,Backtesting results,2
FA_00508,Gold is a hedge against inflation (context 50),finance,supported,0.926,medium,Historical correlation,1
FA_00509,Tesla is overvalued (context 50),finance,undecided,0.854,hard,P/E comparisons,4
FA_00510,Cryptocurrency will replace fiat currency (context 50),finance,rejected,0.828,expert,Adoption rates,2
FA_00511,Apple stock will outperform the market in 2024 (context 51),finance,undecided,0.669,medium,Market analysis,1
FA_00512,Bitcoin is a reliable store of value (context 51),finance,undecided,0.835,hard,Volatility data,4
FA_00513,Index funds outperform actively managed funds (context 51),finance,supported,0.695,expert,Historical returns,3
FA_00514,Real estate always appreciates (context 51),finance,rejected,0.92,easy,2008 crash data,3
FA_00515,Higher interest rates decrease stock prices (context 51),finance,supported,0.836,medium,Economic models,3
FA_00516,Diversification reduces portfolio risk (context 51),finance,supported,0.663,hard,Modern Portfolio Theory,2
FA_00517,Technical analysis predicts stock movements (context 51),finance,undecided,0.903,expert,Backtesting results,2
FA_00518,Gold is a hedge against inflation (context 51),finance,supported,0.885,easy,Historical correlation,3
FA_00519,Tesla is overvalued (context 51),finance,undecided,0.95,medium,P/E comparisons,4
FA_00520,Cryptocurrency will replace fiat currency (context 51),finance,rejected,0.794,hard,Adoption rates,4
FA_00521,Apple stock will outperform the market in 2024 (context 52),finance,undecided,0.639,easy,Market analysis,3
FA_00522,Bitcoin is a reliable store of value (context 52),finance,undecided,0.624,medium,Volatility data,3
FA_00523,Index funds outperform actively managed funds (context 52),finance,supported,0.583,hard,Historical returns,1
FA_00524,Real estate always appreciates (context 52),finance,rejected,0.57,expert,2008 crash data,2
FA_00525,Higher interest rates decrease stock prices (context 52),finance,supported,0.87,easy,Economic models,1
FA_00526,Diversification reduces portfolio risk (context 52),finance,supported,0.862,medium,Modern Portfolio Theory,3
FA_00527,Technical analysis predicts stock movements (context 52),finance,undecided,0.766,hard,Backtesting results,2
FA_00528,Gold is a hedge against inflation (context 52),finance,supported,0.916,expert,Historical correlation,4
FA_00529,Tesla is overvalued (context 52),finance,undecided,0.85,easy,P/E comparisons,4
FA_00530,Cryptocurrency will replace fiat currency (context 52),finance,rejected,0.884,medium,Adoption rates,3
FA_00531,Apple stock will outperform the market in 2024 (context 53),finance,undecided,0.818,expert,Market analysis,1
FA_00532,Bitcoin is a reliable store of value (context 53),finance,undecided,0.741,easy,Volatility data,4
FA_00533,Index funds outperform actively managed funds (context 53),finance,supported,0.839,medium,Historical returns,4
FA_00534,Real estate always appreciates (context 53),finance,rejected,0.733,hard,2008 crash data,2
FA_00535,Higher interest rates decrease stock prices (context 53),finance,supported,0.697,expert,Economic models,1
FA_00536,Diversification reduces portfolio risk (context 53),finance,supported,0.6,easy,Modern Portfolio Theory,2
FA_00537,Technical analysis predicts stock movements (context 53),finance,undecided,0.626,medium,Backtesting results,2
FA_00538,Gold is a hedge against inflation (context 53),finance,supported,0.871,hard,Historical correlation,3
FA_00539,Tesla is overvalued (context 53),finance,undecided,0.622,expert,P/E comparisons,3
FA_00540,Cryptocurrency will replace fiat currency (context 53),finance,rejected,0.568,easy,Adoption rates,1
FA_00541,Apple stock will outperform the market in 2024 (context 54),finance,undecided,0.867,hard,Market analysis,4
FA_00542,Bitcoin is a reliable store of value (context 54),finance,undecided,0.69,expert,Volatility data,1
FA_00543,Index funds outperform actively managed funds (context 54),finance,supported,0.833,easy,Historical returns,2
FA_00544,Real estate always appreciates (context 54),finance,rejected,0.571,medium,2008 crash data,2
FA_00545,Higher interest rates decrease stock prices (context 54),finance,supported,0.703,hard,Economic models,3
FA_00546,Diversification reduces portfolio risk (context 54),finance,supported,0.746,expert,Modern Portfolio Theory,4
FA_00547,Technical analysis predicts stock movements (context 54),finance,undecided,0.776,easy,Backtesting results,2
FA_00548,Gold is a hedge against inflation (context 54),finance,supported,0.792,medium,Historical correlation,4
FA_00549,Tesla is overvalued (context 54),finance,undecided,0.584,hard,P/E comparisons,2
FA_00550,Cryptocurrency will replace fiat currency (context 54),finance,rejected,0.767,expert,Adoption rates,4
FA_00551,Apple stock will outperform the market in 2024 (context 55),finance,undecided,0.555,medium,Market analysis,4
FA_00552,Bitcoin is a reliable store of value (context 55),finance,undecided,0.868,hard,Volatility data,1
FA_00553,Index funds outperform actively managed funds (context 55),finance,supported,0.932,expert,Historical returns,1
FA_00554,Real estate always appreciates (context 55),finance,rejected,0.694,easy,2008 crash data,2
FA_00555,Higher interest rates decrease stock prices (context 55),finance,supported,0.751,medium,Economic models,4
FA_00556,Diversification reduces portfolio risk (context 55),finance,supported,0.869,hard,Modern Portfolio Theory,2
FA_00557,Technical analysis predicts stock movements (context 55),finance,undecided,0.904,expert,Backtesting results,2
FA_00558,Gold is a hedge against inflation (context 55),finance,supported,0.644,easy,Historical correlation,4
FA_00559,Tesla is overvalued (context 55),finance,undecided,0.893,medium,P/E comparisons,2
FA_00560,Cryptocurrency will replace fiat currency (context 55),finance,rejected,0.777,hard,Adoption rates,3
FA_00561,Apple stock will outperform the market in 2024 (context 56),finance,undecided,0.666,easy,Market analysis,2
FA_00562,Bitcoin is a reliable store of value (context 56),finance,undecided,0.949,medium,Volatility data,1
FA_00563,Index funds outperform actively managed funds (context 56),finance,supported,0.862,hard,Historical returns,4
FA_00564,Real estate always appreciates (context 56),finance,rejected,0.608,expert,2008 crash data,2
FA_00565,Higher interest rates decrease stock prices (context 56),finance,supported,0.916,easy,Economic models,2
FA_00566,Diversification reduces portfolio risk (context 56),finance,supported,0.862,medium,Modern Portfolio Theory,4
FA_00567,Technical analysis predicts stock movements (context 56),finance,undecided,0.601,hard,Backtesting results,1
FA_00568,Gold is a hedge against inflation (context 56),finance,supported,0.895,expert,Historical correlation,2
FA_00569,Tesla is overvalued (context 56),finance,undecided,0.883,easy,P/E comparisons,4
FA_00570,Cryptocurrency will replace fiat currency (context 56),finance,rejected,0.652,medium,Adoption rates,1
FA_00571,Apple stock will outperform the market in 2024 (context 57),finance,undecided,0.616,expert,Market analysis,3
FA_00572,Bitcoin is a reliable store of value (context 57),finance,undecided,0.665,easy,Volatility data,3
FA_00573,Index funds outperform actively managed funds (context 57),finance,supported,0.914,medium,Historical returns,2
FA_00574,Real estate always appreciates (context 57),finance,rejected,0.76,hard,2008 crash data,4
FA_00575,Higher interest rates decrease stock prices (context 57),finance,supported,0.607,expert,Economic models,4
FA_00576,Diversification reduces portfolio risk (context 57),finance,supported,0.917,easy,Modern Portfolio Theory,3
FA_00577,Technical analysis predicts stock movements (context 57),finance,undecided,0.842,medium,Backtesting results,3
FA_00578,Gold is a hedge against inflation (context 57),finance,supported,0.594,hard,Historical correlation,3
FA_00579,Tesla is overvalued (context 57),finance,undecided,0.846,expert,P/E comparisons,4
FA_00580,Cryptocurrency will replace fiat currency (context 57),finance,rejected,0.823,easy,Adoption rates,2
FA_00581,Apple stock will outperform the market in 2024 (context 58),finance,undecided,0.855,hard,Market analysis,2
FA_00582,Bitcoin is a reliable store of value (context 58),finance,undecided,0.916,expert,Volatility data,1
FA_00583,Index funds outperform actively managed funds (context 58),finance,supported,0.851,easy,Historical returns,4
FA_00584,Real estate always appreciates (context 58),finance,rejected,0.637,medium,2008 crash data,3
FA_00585,Higher interest rates decrease stock prices (context 58),finance,supported,0.907,hard,Economic models,2
FA_00586,Diversification reduces portfolio risk (context 58),finance,supported,0.622,expert,Modern Portfolio Theory,4
FA_00587,Technical analysis predicts stock movements (context 58),finance,undecided,0.738,easy,Backtesting results,3
FA_00588,Gold is a hedge against inflation (context 58),finance,supported,0.698,medium,Historical correlation,1
FA_00589,Tesla is overvalued (context 58),finance,undecided,0.949,hard,P/E comparisons,2
FA_00590,Cryptocurrency will replace fiat currency (context 58),finance,rejected,0.902,expert,Adoption rates,3
FA_00591,Apple stock will outperform the market in 2024 (context 59),finance,undecided,0.686,medium,Market analysis,3
FA_00592,Bitcoin is a reliable store of value (context 59),finance,undecided,0.56,hard,Volatility data,4
FA_00593,Index funds outperform actively managed funds (context 59),finance,supported,0.57,expert,Historical returns,2
FA_00594,Real estate always appreciates (context 59),finance,rejected,0.922,easy,2008 crash data,4
FA_00595,Higher interest rates decrease stock prices (context 59),finance,supported,0.874,medium,Economic models,1
FA_00596,Diversification reduces portfolio risk (context 59),finance,supported,0.679,hard,Modern Portfolio Theory,3
FA_00597,Technical analysis predicts stock movements (context 59),finance,undecided,0.716,expert,Backtesting results,4
FA_00598,Gold is a hedge against inflation (context 59),finance,supported,0.591,easy,Historical correlation,2
