id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
HI_00309,The Great Depression was caused by the 1929 crash (context 30),history,undecided,0.634,hard,Economic history,4
HI_00310,The moon landing was faked (context 30),history,rejected,0.895,expert,Scientific evidence,2
HI_00311,The Roman Empire fell due to lead poisoning (context 31),history,rejected,0.577,medium,Archaeological evidence,4
HI_00312,The American Civil War was primarily about slavery (context 31),history,supported,0.689,hard,Primary sources,4
HI_00313,Columbus discovered America (context 31),history,rejected,0.672,expert,Pre-Columbian evidence,4
HI_00314,The French Revolution improved conditions for peasants (context 31),history,undecided,0.571,easy,Social history,2
HI_00315,The atomic bombs were necessary to end WWII (context 31),history,undecided,0.753,medium,Military history,3
HI_00316,The Renaissance began in Italy (context 31),history,supported,0.929,hard,Art history,2
HI_00317,The Industrial Revolution improved quality of life (context 31),history,undecided,0.648,expert,Living standards data,3
HI_00318,Alexander the Great was undefeated (context 31),history,supported,0.573,easy,Battle records,1
HI_00319,The Great Depression was caused by the 1929 crash (context 31),history,undecided,0.673,medium,Economic history,4
HI_00320,The moon landing was faked (context 31),history,rejected,0.871,hard,Scientific evidence,2
HI_00321,The Roman Empire fell due to lead poisoning (context 32),history,rejected,0.93,easy,Archaeological evidence,1
HI_00322,The American Civil War was primarily about slavery (context 32),history,supported,0.776,medium,Primary sources,2
HI_00323,Columbus discovered America (context 32),history,rejected,0.555,hard,Pre-Columbian evidence,4
HI_00324,The French Revolution improved conditions for peasants (context 32),history,undecided,0.901,expert,Social history,3
HI_00325,The atomic bombs were necessary to end WWII (context 32),history,undecided,0.727,easy,Military history,2
HI_00326,The Renaissance began in Italy (context 32),history,supported,0.863,medium,Art history,1
HI_00327,The Industrial Revolution improved quality of life (context 32),history,undecided,0.713,hard,Living standards data,2
HI_00328,Alexander the Great was undefeated (context 32),history,supported,0.65,expert,Battle records,2
HI_00329,The Great Depression was caused by the 1929 crash (context 32),history,undecided,0.76,easy,Economic history,1
HI_00330,The moon landing was faked (context 32),history,rejected,0.727,medium,Scientific evidence,1
HI_00331,The Roman Empire fell due to lead poisoning (context 33),history,rejected,0.563,expert,Archaeological evidence,2
HI_00332,The American Civil War was primarily about slavery (context 33),history,supported,0.751,easy,Primary sources,4
HI_00333,Columbus discovered America (context 33),history,rejected,0.676,medium,Pre-Columbian evidence,2
HI_00334,The French Revolution improved conditions for peasants (context 33),history,undecided,0.819,hard,Social history,3
HI_00335,The atomic bombs were necessary to end WWII (context 33),history,undecided,0.886,expert,Military history,4
HI_00336,The Renaissance began in Italy (context 33),history,supported,0.788,easy,Art history,4
HI_00337,The Industrial Revolution improved quality of life (context 33),history,undecided,0.751,medium,Living standards data,3
HI_00338,Alexander the Great was undefeated (context 33),history,supported,0.928,hard,Battle records,2
HI_00339,The Great Depression was caused by the 1929 crash (context 33),history,undecided,0.652,expert,Economic history,2
HI_00340,The moon landing was faked (context 33),history,rejected,0.573,easy,Scientific evidence,3
HI_00341,The Roman Empire fell due to lead poisoning (context 34),history,rejected,0.85,hard,Archaeological evidence,3
HI_00342,The American Civil War was primarily about slavery (context 34),history,supported,0.576,expert,Primary sources,1
HI_00343,Columbus discovered America (context 34),history,rejected,0.757,easy,Pre-Columbian evidence,2
HI_00344,The French Revolution improved conditions for peasants (context 34),history,undecided,0.661,medium,Social history,4
HI_00345,The atomic bombs were necessary to end WWII (context 34),history,undecided,0.571,hard,Military history,2
HI_00346,The Renaissance began in Italy (context 34),history,supported,0.816,expert,Art history,2
HI_00347,The Industrial Revolution improved quality of life (context 34),history,undecided,0.581,easy,Living standards data,1
HI_00348,Alexander the Great was undefeated (context 34),history,supported,0.746,medium,Battle records,1
HI_00349,The Great Depression was caused by the 1929 crash (context 34),history,undecided,0.941,hard,Economic history,2
HI_00350,The moon landing was faked (context 34),history,rejected,0.645,expert,Scientific evidence,2
HI_00351,The Roman Empire fell due to lead poisoning (context 35),history,rejected,0.732,medium,Archaeological evidence,4
HI_00352,The American Civil War was primarily about slavery (context 35),history,supported,0.763,hard,Primary sources,3
HI_00353,Columbus discovered America (context 35),history,rejected,0.598,expert,Pre-Columbian evidence,2
HI_00354,The French Revolution improved conditions for peasants (context 35),history,undecided,0.691,easy,Social history,2
HI_00355,The atomic bombs were necessary to end WWII (context 35),history,undecided,0.574,medium,Military history,1
HI_00356,The Renaissance began in Italy (context 35),history,supported,0.75,hard,Art history,4
HI_00357,The Industrial Revolution improved quality of life (context 35),history,undecided,0.594,expert,Living standards data,3
HI_00358,Alexander the Great was undefeated (context 35),history,supported,0.608,easy,Battle records,3
HI_00359,The Great Depression was caused by the 1929 crash (context 35),history,undecided,0.909,medium,Economic history,4
HI_00360,The moon landing was faked (context 35),history,rejected,0.634,hard,Scientific evidence,1
HI_00361,The Roman Empire fell due to lead poisoning (context 36),history,rejected,0.659,easy,Archaeological evidence,1
HI_00362,The American Civil War was primarily about slavery (context 36),history,supported,0.646,medium,Primary sources,4
HI_00363,Columbus discovered America (context 36),history,rejected,0.826,hard,Pre-Columbian evidence,2
HI_00364,The French Revolution improved conditions for peasants (context 36),history,undecided,0.754,expert,Social history,1
HI_00365,The atomic bombs were necessary to end WWII (context 36),history,undecided,0.616,easy,Military history,2
HI_00366,The Renaissance began in Italy (context 36),history,supported,0.807,medium,Art history,4
HI_00367,The Industrial Revolution improved quality of life (context 36),history,undecided,0.903,hard,Living standards data,4
HI_00368,Alexander the Great was undefeated (context 36),history,supported,0.731,expert,Battle records,2
HI_00369,The Great Depression was caused by the 1929 crash (context 36),history,undecided,0.935,easy,Economic history,1
HI_00370,The moon landing was faked (context 36),history,rejected,0.785,medium,Scientific evidence,1
HI_00371,The Roman Empire fell due to lead poisoning (context 37),history,rejected,0.852,expert,Archaeological evidence,2
HI_00372,The American Civil War was primarily about slavery (context 37),history,supported,0.708,easy,Primary sources,1
HI_00373,Columbus discovered America (context 37),history,rejected,0.815,medium,Pre-Columbian evidence,4
HI_00374,The French Revolution improved conditions for peasants (context 37),history,undecided,0.743,hard,Social history,2
HI_00375,The atomic bombs were necessary to end WWII (context 37),history,undecided,0.673,expert,Military history,1
HI_00376,The Renaissance began in Italy (context 37),history,supported,0.75,easy,Art history,4
HI_00377,The Industrial Revolution improved quality of life (context 37),history,undecided,0.924,medium,Living standards data,2
HI_00378,Alexander the Great was undefeated (context 37),history,supported,0.731,hard,Battle records,1
HI_00379,The Great Depression was caused by the 1929 crash (context 37),history,undecided,0.744,expert,Economic history,1
HI_00380,The moon landing was faked (context 37),history,rejected,0.648,easy,Scientific evidence,2
HI_00381,The Roman Empire fell due to lead poisoning (context 38),history,rejected,0.577,hard,Archaeological evidence,3
HI_00382,The American Civil War was primarily about slavery (context 38),history,supported,0.949,expert,Primary sources,4
HI_00383,Columbus discovered America (context 38),history,rejected,0.686,easy,Pre-Columbian evidence,1
HI_00384,The French Revolution improved conditions for peasants (context 38),history,undecided,0.809,medium,Social history,1
HI_00385,The atomic bombs were necessary to end WWII (context 38),history,undecided,0.702,hard,Military history,1
HI_00386,The Renaissance began in Italy (context 38),history,supported,0.742,expert,Art history,2
HI_00387,The Industrial Revolution improved quality of life (context 38),history,undecided,0.904,easy,Living standards data,1
HI_00388,Alexander the Great was undefeated (context 38),history,supported,0.681,medium,Battle records,3
HI_00389,The Great Depression was caused by the 1929 crash (context 38),history,undecided,0.922,hard,Economic history,2
HI_00390,The moon landing was faked (context 38),history,rejected,0.637,expert,Scientific evidence,2
HI_00391,The Roman Empire fell due to lead poisoning (context 39),history,rejected,0.702,medium,Archaeological evidence,4
HI_00392,The American Civil War was primarily about slavery (context 39),history,supported,0.624,hard,Primary sources,3
HI_00393,Columbus discovered America (context 39),history,rejected,0.789,expert,Pre-Columbian evidence,3
HI_00394,The French Revolution improved conditions for peasants (context 39),history,undecided,0.917,easy,Social history,1
HI_00395,The atomic bombs were necessary to end WWII (context 39),history,undecided,0.832,medium,Military history,3
HI_00396,The Renaissance began in Italy (context 39),history,supported,0.84,hard,Art history,4
HI_00397,The Industrial Revolution improved quality of life (context 39),history,undecided,0.845,expert,Living standards data,4
HI_00398,Alexander the Great was undefeated (context 39),history,supported,0.569,easy,Battle records,1
HI_00399,The Great Depression was caused by the 1929 crash (context 39),history,undecided,0.764,medium,Economic history,4
HI_00400,The moon landing was faked (context 39),history,rejected,0.719,hard,Scientific evidence,1
HI_00401,The Roman Empire fell due to lead poisoning (context 40),history,rejected,0.767,easy,Archaeological evidence,4
HI_00402,The American Civil War was primarily about slavery (context 40),history,supported,0.629,medium,Primary sources,2
HI_00403,Columbus discovered America (context 40),history,rejected,0.778,hard,Pre-Columbian evidence,4
HI_00404,The French Revolution improved conditions for peasants (context 40),history,undecided,0.56,expert,Social history,3
HI_00405,The atomic bombs were necessary to end WWII (context 40),history,undecided,0.733,easy,Military history,3
HI_00406,The Renaissance began in Italy (context 40),history,supported,0.942,medium,Art history,2
HI_00407,The Industrial Revolution improved quality of life (context 40),history,undecided,0.747,hard,Living standards data,1
HI_00408,Alexander the Great was undefeated (context 40),history,supported,0.637,expert,Battle records,4
HI_00409,The Great Depression was caused by the 1929 crash (context 40),history,undecided,0.785,easy,Economic history,4
HI_00410,The moon landing was faked (context 40),history,rejected,0.85,medium,Scientific evidence,1
HI_00411,The Roman Empire fell due to lead poisoning (context 41),history,rejected,0.913,expert,Archaeological evidence,4
HI_00412,The American Civil War was primarily about slavery (context 41),history,supported,0.611,easy,Primary sources,2
HI_00413,Columbus discovered America (context 41),history,rejected,0.68,medium,Pre-Columbian evidence,1
HI_00414,The French Revolution improved conditions for peasants (context 41),history,undecided,0.714,hard,Social history,2
HI_00415,The atomic bombs were necessary to end WWII (context 41),history,undecided,0.835,expert,Military history,2
HI_00416,The Renaissance began in Italy (context 41),history,supported,0.931,easy,Art history,3
HI_00417,The Industrial Revolution improved quality of life (context 41),history,undecided,0.865,medium,Living standards data,4
HI_00418,Alexander the Great was undefeated (context 41),history,supported,0.846,hard,Battle records,3
HI_00419,The Great Depression was caused by the 1929 crash (context 41),history,undecided,0.865,expert,Economic history,1
HI_00420,The moon landing was faked (context 41),history,rejected,0.882,easy,Scientific evidence,4
HI_00421,The Roman Empire fell due to lead poisoning (context 42),history,rejected,0.827,hard,Archaeological evidence,3
HI_00422,The American Civil War was primarily about slavery (context 42),history,supported,0.895,expert,Primary sources,4
HI_00423,Columbus discovered America (context 42),history,rejected,0.669,easy,Pre-Columbian evidence,4
HI_00424,The French Revolution improved conditions for peasants (context 42),history,undecided,0.579,medium,Social history,1
HI_00425,The atomic bombs were necessary to end WWII (context 42),history,undecided,0.824,hard,Military history,2
HI_00426,The Renaissance began in Italy (context 42),history,supported,0.887,expert,Art history,3
HI_00427,The Industrial Revolution improved quality of life (context 42),history,undecided,0.879,easy,Living standards data,1
HI_00428,Alexander the Great was undefeated (context 42),history,supported,0.801,medium,Battle records,3
HI_00429,The Great Depression was caused by the 1929 crash (context 42),history,undecided,0.922,hard,Economic history,4
HI_00430,The moon landing was faked (context 42),history,rejected,0.639,expert,Scientific evidence,1
HI_00431,The Roman Empire fell due to lead poisoning (context 43),history,rejected,0.822,medium,Archaeological evidence,2
HI_00432,The American Civil War was primarily about slavery (context 43),history,supported,0.924,hard,Primary sources,4
HI_00433,Columbus discovered America (context 43),history,rejected,0.606,expert,Pre-Columbian evidence,2
HI_00434,The French Revolution improved conditions for peasants (context 43),history,undecided,0.732,easy,Social history,3
HI_00435,The atomic bombs were necessary to end WWII (context 43),history,undecided,0.719,medium,Military history,1
HI_00436,The Renaissance began in Italy (context 43),history,supported,0.607,hard,Art history,2
HI_00437,The Industrial Revolution improved quality of life (context 43),history,undecided,0.74,expert,Living standards data,1
HI_00438,Alexander the Great was undefeated (context 43),history,supported,0.808,easy,Battle records,2
HI_00439,The Great Depression was caused by the 1929 crash (context 43),history,undecided,0.629,medium,Economic history,1
HI_00440,The moon landing was faked (context 43),history,rejected,0.626,hard,Scientific evidence,2
HI_00441,The Roman Empire fell due to lead poisoning (context 44),history,rejected,0.79,easy,Archaeological evidence,1
HI_00442,The American Civil War was primarily about slavery (context 44),history,supported,0.654,medium,Primary sources,1
HI_00443,Columbus discovered America (context 44),history,rejected,0.899,hard,Pre-Columbian evidence,4
HI_00444,The French Revolution improved conditions for peasants (context 44),history,undecided,0.703,expert,Social history,4
HI_00445,The atomic bombs were necessary to end WWII (context 44),history,undecided,0.806,easy,Military history,4
HI_00446,The Renaissance began in Italy (context 44),history,supported,0.601,medium,Art history,2
HI_00447,The Industrial Revolution improved quality of life (context 44),history,undecided,0.73,hard,Living standards data,3
HI_00448,Alexander the Great was undefeated (context 44),history,supported,0.838,expert,Battle records,4
HI_00449,The Great Depression was caused by the 1929 crash (context 44),history,undecided,0.593,easy,Economic history,2
HI_00450,The moon landing was faked (context 44),history,rejected,0.666,medium,Scientific evidence,3
HI_00451,The Roman Empire fell due to lead poisoning (context 45),history,rejected,0.916,expert,Archaeological evidence,4
HI_00452,The American Civil War was primarily about slavery (context 45),history,supported,0.821,easy,Primary sources,1
HI_00453,Columbus discovered America (context 45),history,rejected,0.756,medium,Pre-Columbian evidence,3
HI_00454,The French Revolution improved conditions for peasants (context 45),history,undecided,0.821,hard,Social history,1
HI_00455,The atomic bombs were necessary to end WWII (context 45),history,undecided,0.621,expert,Military history,2
HI_00456,The Renaissance began in Italy (context 45),history,supported,0.827,easy,Art history,2
HI_00457,The Industrial Revolution improved quality of life (context 45),history,undecided,0.654,medium,Living standards data,4
HI_00458,Alexander the Great was undefeated (context 45),history,supported,0.698,hard,Battle records,4
HI_00459,The Great Depression was caused by the 1929 crash (context 45),history,undecided,0.768,expert,Economic history,3
HI_00460,The moon landing was faked (context 45),history,rejected,0.766,easy,Scientific evidence,4
HI_00461,The Roman Empire fell due to lead poisoning (context 46),history,rejected,0.877,hard,Archaeological evidence,3
HI_00462,The American Civil War was primarily about slavery (context 46),history,supported,0.822,expert,Primary sources,4
HI_00463,Columbus discovered America (context 46),history,rejected,0.594,easy,Pre-Columbian evidence,4
HI_00464,The French Revolution improved conditions for peasants (context 46),history,undecided,0.937,medium,Social history,2
HI_00465,The atomic bombs were necessary to end WWII (context 46),history,undecided,0.844,hard,Military history,2
HI_00466,The Renaissance began in Italy (context 46),history,supported,0.686,expert,Art history,3
HI_00467,The Industrial Revolution improved quality of life (context 46),history,undecided,0.66,easy,Living standards data,3
HI_00468,Alexander the Great was undefeated (context 46),history,supported,0.823,medium,Battle records,3
HI_00469,The Great Depression was caused by the 1929 crash (context 46),history,undecided,0.906,hard,Economic history,4
HI_00470,The moon landing was faked (context 46),history,rejected,0.799,expert,Scientific evidence,3
HI_00471,The Roman Empire fell due to lead poisoning (context 47),history,rejected,0.581,medium,Archaeological evidence,2
HI_00472,The American Civil War was primarily about slavery (context 47),history,supported,0.883,hard,Primary sources,3
HI_00473,Columbus discovered America (context 47),history,rejected,0.583,expert,Pre-Columbian evidence,3
HI_00474,The French Revolution improved conditions for peasants (context 47),history,undecided,0.873,easy,Social history,2
HI_00475,The atomic bombs were necessary to end WWII (context 47),history,undecided,0.735,medium,Military history,2
HI_00476,The Renaissance began in Italy (context 47),history,supported,0.792,hard,Art history,1
HI_00477,The Industrial Revolution improved quality of life (context 47),history,undecided,0.765,expert,Living standards data,3
HI_00478,Alexander the Great was undefeated (context 47),history,supported,0.927,easy,Battle records,3
HI_00479,The Great Depression was caused by the 1929 crash (context 47),history,undecided,0.864,medium,Economic history,3
HI_00480,The moon landing was faked (context 47),history,rejected,0.759,hard,Scientific evidence,3
HI_00481,The Roman Empire fell due to lead poisoning (context 48),history,rejected,0.886,easy,Archaeological evidence,1
HI_00482,The American Civil War was primarily about slavery (context 48),history,supported,0.716,medium,Primary sources,3
HI_00483,Columbus discovered America (context 48),history,rejected,0.697,hard,Pre-Columbian evidence,4
HI_00484,The French Revolution improved conditions for peasants (context 48),history,undecided,0.77,expert,Social history,1
HI_00485,The atomic bombs were necessary to end WWII (context 48),history,undecided,0.83,easy,Military history,1
HI_00486,The Renaissance began in Italy (context 48),history,supported,0.588,medium,Art history,3
HI_00487,The Industrial Revolution improved quality of life (context 48),history,undecided,0.677,hard,Living standards data,2
HI_00488,Alexander the Great was undefeated (context 48),history,supported,0.816,expert,Battle records,4
HI_00489,The Great Depression was caused by the 1929 crash (context 48),history,undecided,0.736,easy,Economic history,3
HI_00490,The moon landing was faked (context 48),history,rejected,0.762,medium,Scientific evidence,1
HI_00491,The Roman Empire fell due to lead poisoning (context 49),history,rejected,0.701,expert,Archaeological evidence,4
HI_00492,The American Civil War was primarily about slavery (context 49),history,supported,0.697,easy,Primary sources,1
HI_00493,Columbus discovered America (context 49),history,rejected,0.926,medium,Pre-Columbian evidence,1
HI_00494,The French Revolution improved conditions for peasants (context 49),history,undecided,0.614,hard,Social history,2
HI_00495,The atomic bombs were necessary to end WWII (context 49),history,undecided,0.738,expert,Military history,2
HI_00496,The Renaissance began in Italy (context 49),history,supported,0.734,easy,Art history,4
HI_00497,The Industrial Revolution improved quality of life (context 49),history,undecided,0.716,medium,Living standards data,3
HI_00498,Alexander the Great was undefeated (context 49),history,supported,0.754,hard,Battle records,3
HI_00499,The Great Depression was caused by the 1929 crash (context 49),history,undecided,0.645,expert,Economic history,2
HI_00500,The moon landing was faked (context 49),history,rejected,0.897,easy,Scientific evidence,4
HI_00501,The Roman Empire fell due to lead poisoning (context 50),history,rejected,0.879,hard,Archaeological evidence,3
HI_00502,The American Civil War was primarily about slavery (context 50),history,supported,0.779,expert,Primary sources,3
HI_00503,Columbus discovered America (context 50),history,rejected,0.811,easy,Pre-Columbian evidence,1
HI_00504,The French Revolution improved conditions for peasants (context 50),history,undecided,0.664,medium,Social history,1
HI_00505,The atomic bombs were necessary to end WWII (context 50),history,undecided,0.669,hard,Military history,2
HI_00506,The Renaissance began in Italy (context 50),history,supported,0.844,expert,Art history,2
HI_00507,The Industrial Revolution improved quality of life (context 50),history,undecided,0.657,easy,Living standards data,3
HI_00508,Alexander the Great was undefeated (context 50),history,supported,0.674,medium,Battle records,1
HI_00509,The Great Depression was caused by the 1929 crash (context 50),history,undecided,0.814,hard,Economic history,2
HI_00510,The moon landing was faked (context 50),history,rejected,0.941,expert,Scientific evidence,2
HI_00511,The Roman Empire fell due to lead poisoning (context 51),history,rejected,0.655,medium,Archaeological evidence,3
HI_00512,The American Civil War was primarily about slavery (context 51),history,supported,0.85,hard,Primary sources,3
HI_00513,Columbus discovered America (context 51),history,rejected,0.79,expert,Pre-Columbian evidence,1
HI_00514,The French Revolution improved conditions for peasants (context 51),history,undecided,0.619,easy,Social history,3
HI_00515,The atomic bombs were necessary to end WWII (context 51),history,undecided,0.948,medium,Military history,2
HI_00516,The Renaissance began in Italy (context 51),history,supported,0.612,hard,Art history,3
HI_00517,The Industrial Revolution improved quality of life (context 51),history,undecided,0.843,expert,Living standards data,4
HI_00518,Alexander the Great was undefeated (context 51),history,supported,0.835,easy,Battle records,1
HI_00519,The Great Depression was caused by the 1929 crash (context 51),history,undecided,0.806,medium,Economic history,1
HI_00520,The moon landing was faked (context 51),history,rejected,0.775,hard,Scientific evidence,2
HI_00521,The Roman Empire fell due to lead poisoning (context 52),history,rejected,0.867,easy,Archaeological evidence,4
HI_00522,The American Civil War was primarily about slavery (context 52),history,supported,0.735,medium,Primary sources,2
HI_00523,Columbus discovered America (context 52),history,rejected,0.689,hard,Pre-Columbian evidence,3
HI_00524,The French Revolution improved conditions for peasants (context 52),history,undecided,0.58,expert,Social history,3
HI_00525,The atomic bombs were necessary to end WWII (context 52),history,undecided,0.917,easy,Military history,2
HI_00526,The Renaissance began in Italy (context 52),history,supported,0.752,medium,Art history,3
HI_00527,The Industrial Revolution improved quality of life (context 52),history,undecided,0.9,hard,Living standards data,2
HI_00528,Alexander the Great was undefeated (context 52),history,supported,0.556,expert,Battle records,1
HI_00529,The Great Depression was caused by the 1929 crash (context 52),history,undecided,0.557,easy,Economic history,3
HI_00530,The moon landing was faked (context 52),history,rejected,0.873,medium,Scientific evidence,2
HI_00531,The Roman Empire fell due to lead poisoning (context 53),history,rejected,0.742,expert,Archaeological evidence,1
HI_00532,The American Civil War was primarily about slavery (context 53),history,supported,0.646,easy,Primary sources,4
HI_00533,Columbus discovered America (context 53),history,rejected,0.687,medium,Pre-Columbian evidence,4
HI_00534,The French Revolution improved conditions for peasants (context 53),history,undecided,0.878,hard,Social history,2
HI_00535,The atomic bombs were necessary to end WWII (context 53),history,undecided,0.721,expert,Military history,3
HI_00536,The Renaissance began in Italy (context 53),history,supported,0.622,easy,Art history,2
HI_00537,The Industrial Revolution improved quality of life (context 53),history,undecided,0.657,medium,Living standards data,3
HI_00538,Alexander the Great was undefeated (context 53),history,supported,0.612,hard,Battle records,2
HI_00539,The Great Depression was caused by the 1929 crash (context 53),history,undecided,0.684,expert,Economic history,3
HI_00540,The moon landing was faked (context 53),history,rejected,0.885,easy,Scientific evidence,3
HI_00541,The Roman Empire fell due to lead poisoning (context 54),history,rejected,0.57,hard,Archaeological evidence,1
HI_00542,The American Civil War was primarily about slavery (context 54),history,supported,0.887,expert,Primary sources,3
HI_00543,Columbus discovered America (context 54),history,rejected,0.934,easy,Pre-Columbian evidence,1
HI_00544,The French Revolution improved conditions for peasants (context 54),history,undecided,0.803,medium,Social history,4
HI_00545,The atomic bombs were necessary to end WWII (context 54),history,undecided,0.608,hard,Military history,2
HI_00546,The Renaissance began in Italy (context 54),history,supported,0.593,expert,Art history,2
HI_00547,The Industrial Revolution improved quality of life (context 54),history,undecided,0.594,easy,Living standards data,1
HI_00548,Alexander the Great was undefeated (context 54),history,supported,0.605,medium,Battle records,4
HI_00549,The Great Depression was caused by the 1929 crash (context 54),history,undecided,0.559,hard,Economic history,4
HI_00550,The moon landing was faked (context 54),history,rejected,0.852,expert,Scientific evidence,3
HI_00551,The Roman Empire fell due to lead poisoning (context 55),history,rejected,0.661,medium,Archaeological evidence,1
HI_00552,The American Civil War was primarily about slavery (context 55),history,supported,0.938,hard,Primary sources,2
HI_00553,Columbus discovered America (context 55),history,rejected,0.904,expert,Pre-Columbian evidence,2
HI_00554,The French Revolution improved conditions for peasants (context 55),history,undecided,0.7,easy,Social history,4
HI_00555,The atomic bombs were necessary to end WWII (context 55),history,undecided,0.899,medium,Military history,4
HI_00556,The Renaissance began in Italy (context 55),history,supported,0.799,hard,Art history,1
HI_00557,The Industrial Revolution improved quality of life (context 55),history,undecided,0.821,expert,Living standards data,2
HI_00558,Alexander the Great was undefeated (context 55),history,supported,0.573,easy,Battle records,1
HI_00559,The Great Depression was caused by the 1929 crash (context 55),history,undecided,0.766,medium,Economic history,2
HI_00560,The moon landing was faked (context 55),history,rejected,0.929,hard,Scientific evidence,1
HI_00561,The Roman Empire fell due to lead poisoning (context 56),history,rejected,0.914,easy,Archaeological evidence,2
HI_00562,The American Civil War was primarily about slavery (context 56),history,supported,0.696,medium,Primary sources,1
HI_00563,Columbus discovered America (context 56),history,rejected,0.596,hard,Pre-Columbian evidence,1
HI_00564,The French Revolution improved conditions for peasants (context 56),history,undecided,0.554,expert,Social history,4
HI_00565,The atomic bombs were necessary to end WWII (context 56),history,undecided,0.641,easy,Military history,3
HI_00566,The Renaissance began in Italy (context 56),history,supported,0.789,medium,Art history,2
HI_00567,The Industrial Revolution improved quality of life (context 56),history,undecided,0.751,hard,Living standards data,2
HI_00568,Alexander the Great was undefeated (context 56),history,supported,0.677,expert,Battle records,1
HI_00569,The Great Depression was caused by the 1929 crash (context 56),history,undecided,0.837,easy,Economic history,4
HI_00570,The moon landing was faked (context 56),history,rejected,0.847,medium,Scientific evidence,4
HI_00571,The Roman Empire fell due to lead poisoning (context 57),history,rejected,0.688,expert,Archaeological evidence,2
HI_00572,The American Civil War was primarily about slavery (context 57),history,supported,0.782,easy,Primary sources,4
HI_00573,Columbus discovered America (context 57),history,rejected,0.916,medium,Pre-Columbian evidence,1
HI_00574,The French Revolution improved conditions for peasants (context 57),history,undecided,0.579,hard,Social history,1
HI_00575,The atomic bombs were necessary to end WWII (context 57),history,undecided,0.878,expert,Military history,3
HI_00576,The Renaissance began in Italy (context 57),history,supported,0.676,easy,Art history,3
HI_00577,The Industrial Revolution improved quality of life (context 57),history,undecided,0.9,medium,Living standards data,2
HI_00578,Alexander the Great was undefeated (context 57),history,supported,0.785,hard,Battle records,3
HI_00579,The Great Depression was caused by the 1929 crash (context 57),history,undecided,0.707,expert,Economic history,2
HI_00580,The moon landing was faked (context 57),history,rejected,0.675,easy,Scientific evidence,3
HI_00581,The Roman Empire fell due to lead poisoning (context 58),history,rejected,0.761,hard,Archaeological evidence,4
HI_00582,The American Civil War was primarily about slavery (context 58),history,supported,0.793,expert,Primary sources,2
HI_00583,Columbus discovered America (context 58),history,rejected,0.794,easy,Pre-Columbian evidence,3
HI_00584,The French Revolution improved conditions for peasants (context 58),history,undecided,0.749,medium,Social history,3
HI_00585,The atomic bombs were necessary to end WWII (context 58),history,undecided,0.918,hard,Military history,3
HI_00586,The Renaissance began in Italy (context 58),history,supported,0.601,expert,Art history,3
HI_00587,The Industrial Revolution improved quality of life (context 58),history,undecided,0.669,easy,Living standards data,4
HI_00588,Alexander the Great was undefeated (context 58),history,supported,0.74,medium,Battle records,3
HI_00589,The Great Depression was caused by the 1929 crash (context 58),history,undecided,0.861,hard,Economic history,2
HI_00590,The moon landing was faked (context 58),history,rejected,0.824,expert,Scientific evidence,2
HI_00591,The Roman Empire fell due to lead poisoning (context 59),history,rejected,0.678,medium,Archaeological evidence,3
HI_00592,The American Civil War was primarily about slavery (context 59),history,supported,0.646,hard,Primary sources,1
HI_00593,Columbus discovered America (context 59),history,rejected,0.799,expert,Pre-Columbian evidence,4
HI_00594,The French Revolution improved conditions for peasants (context 59),history,undecided,0.787,easy,Social history,1
HI_00595,The atomic bombs were necessary to end WWII (context 59),history,undecided,0.82,medium,Military history,3
HI_00596,The Renaissance began in Italy (context 59),history,supported,0.839,hard,Art history,4
HI_00597,The Industrial Revolution improved quality of life (context 59),history,undecided,0.895,expert,Living standards data,2
HI_00598,Alexander the Great was undefeated (context 59),history,supported,0.894,easy,Battle records,3
HI_00599,The Great Depression was caused by the 1929 crash (context 59),history,undecided,0.787,medium,Economic history,2
HI_00600,The moon landing was faked (context 59),history,rejected,0.649,hard,Scientific evidence,1
HI_00601,The Roman Empire fell due to lead poisoning (context 60),history,rejected,0.797,easy,Archaeological evidence,3
HI_00602,The American Civil War was primarily about slavery (context 60),history,supported,0.69,medium,Primary sources,4
HI_00603,Columbus discovered America (context 60),history,rejected,0.715,hard,Pre-Columbian evidence,3
HI_00604,The French Revolution improved conditions for peasants (context 60),history,undecided,0.785,expert,Social history,4
HI_00605,The atomic bombs were necessary to end WWII (context 60),history,undecided,0.558,easy,Military history,2
HI_00606,The Renaissance began in Italy (context 60),history,supported,0.921,medium,Art history,4
HI_00607,The Industrial Revolution improved quality of life (context 60),history,undecided,0.938,hard,Living standards data,3
HI_00608,Alexander the Great was undefeated (context 60),history,supported,0.642,expert,Battle records,4
HI_00609,The Great Depression was caused by the 1929 crash (context 60),history,undecided,0.566,easy,Economic history,2
HI_00610,The moon landing was faked (context 60),history,rejected,0.83,medium,Scientific evidence,4
HI_00611,The Roman Empire fell due to lead poisoning (context 61),history,rejected,0.867,expert,Archaeological evidence,4
HI_00612,The American Civil War was primarily about slavery (context 61),history,supported,0.849,easy,Primary sources,4
HI_00613,Columbus discovered America (context 61),history,rejected,0.57,medium,Pre-Columbian evidence,3
HI_00614,The French Revolution improved conditions for peasants (context 61),history,undecided,0.942,hard,Social history,2
HI_00615,The atomic bombs were necessary to end WWII (context 61),history,undecided,0.91,expert,Military history,2
HI_00616,The Renaissance began in Italy (context 61),history,supported,0.6,easy,Art history,3
