id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
ER_00293,Nuclear power is the safest energy source (context 29),environment,supported,0.873,medium,Mortality data,3
ER_00294,Deforestation causes 10% of global emissions (context 29),environment,supported,0.789,hard,UNFCCC data,2
ER_00295,Electric cars will solve air pollution (context 29),environment,rejected,0.731,expert,Grid emissions,2
ER_00296,Coral reefs will disappear by 2050 (context 29),environment,undecided,0.587,easy,Marine biology,4
ER_00297,Recycling significantly reduces waste (context 29),environment,undecided,0.704,medium,Garbage audits,3
ER_00298,Organic farming is more sustainable (context 29),environment,undecided,0.725,hard,Land use data,3
ER_00299,Sea levels will rise 1 meter by 2100 (context 29),environment,undecided,0.745,expert,IPCC projections,3
ER_00300,Renewable energy can fully replace fossil fuels (context 29),environment,undecided,0.613,easy,Grid stability,4
ER_00301,Global temperatures will rise 2°C by 2050 (context 30),environment,supported,0.855,hard,Climate models,1
ER_00302,Plastic pollution is the biggest ocean threat (context 30),environment,undecided,0.777,expert,Marine research,2
ER_00303,Nuclear power is the safest energy source (context 30),environment,supported,0.586,easy,Mortality data,1
ER_00304,Deforestation causes 10% of global emissions (context 30),environment,supported,0.82,medium,UNFCCC data,4
ER_00305,Electric cars will solve air pollution (context 30),environment,rejected,0.766,hard,Grid emissions,3
ER_00306,Coral reefs will disappear by 2050 (context 30),environment,undecided,0.849,expert,Marine biology,3
ER_00307,Recycling significantly reduces waste (context 30),environment,undecided,0.725,easy,Garbage audits,1
ER_00308,Organic farming is more sustainable (context 30),environment,undecided,0.848,medium,Land use data,1
ER_00309,Sea levels will rise 1 meter by 2100 (context 30),environment,undecided,0.851,hard,IPCC projections,3
ER_00310,Renewable energy can fully replace fossil fuels (context 30),environment,undecided,0.928,expert,Grid stability,2
ER_00311,Global temperatures will rise 2°C by 2050 (context 31),environment,supported,0.746,medium,Climate models,3
ER_00312,Plastic pollution is the biggest ocean threat (context 31),environment,undecided,0.796,hard,Marine research,4
ER_00313,Nuclear power is the safest energy source (context 31),environment,supported,0.744,expert,Mortality data,2
ER_00314,Deforestation causes 10% of global emissions (context 31),environment,supported,0.896,easy,UNFCCC data,4
ER_00315,Electric cars will solve air pollution (context 31),environment,rejected,0.891,medium,Grid emissions,4
ER_00316,Coral reefs will disappear by 2050 (context 31),environment,undecided,0.904,hard,Marine biology,1
ER_00317,Recycling significantly reduces waste (context 31),environment,undecided,0.556,expert,Garbage audits,2
ER_00318,Organic farming is more sustainable (context 31),environment,undecided,0.616,easy,Land use data,2
ER_00319,Sea levels will rise 1 meter by 2100 (context 31),environment,undecided,0.856,medium,IPCC projections,3
ER_00320,Renewable energy can fully replace fossil fuels (context 31),environment,undecided,0.724,hard,Grid stability,4
ER_00321,Global temperatures will rise 2°C by 2050 (context 32),environment,supported,0.59,easy,Climate models,4
ER_00322,Plastic pollution is the biggest ocean threat (context 32),environment,undecided,0.881,medium,Marine research,3
ER_00323,Nuclear power is the safest energy source (context 32),environment,supported,0.555,hard,Mortality data,3
ER_00324,Deforestation causes 10% of global emissions (context 32),environment,supported,0.668,expert,UNFCCC data,4
ER_00325,Electric cars will solve air pollution (context 32),environment,rejected,0.752,easy,Grid emissions,3
ER_00326,Coral reefs will disappear by 2050 (context 32),environment,undecided,0.821,medium,Marine biology,1
ER_00327,Recycling significantly reduces waste (context 32),environment,undecided,0.676,hard,Garbage audits,2
ER_00328,Organic farming is more sustainable (context 32),environment,undecided,0.809,expert,Land use data,4
ER_00329,Sea levels will rise 1 meter by 2100 (context 32),environment,undecided,0.644,easy,IPCC projections,2
ER_00330,Renewable energy can fully replace fossil fuels (context 32),environment,undecided,0.561,medium,Grid stability,3
ER_00331,Global temperatures will rise 2°C by 2050 (context 33),environment,supported,0.562,expert,Climate models,4
ER_00332,Plastic pollution is the biggest ocean threat (context 33),environment,undecided,0.914,easy,Marine research,1
ER_00333,Nuclear power is the safest energy source (context 33),environment,supported,0.69,medium,Mortality data,1
ER_00334,Deforestation causes 10% of global emissions (context 33),environment,supported,0.594,hard,UNFCCC data,1
ER_00335,Electric cars will solve air pollution (context 33),environment,rejected,0.577,expert,Grid emissions,3
ER_00336,Coral reefs will disappear by 2050 (context 33),environment,undecided,0.569,easy,Marine biology,3
ER_00337,Recycling significantly reduces waste (context 33),environment,undecided,0.908,medium,Garbage audits,1
ER_00338,Organic farming is more sustainable (context 33),environment,undecided,0.898,hard,Land use data,4
ER_00339,Sea levels will rise 1 meter by 2100 (context 33),environment,undecided,0.66,expert,IPCC projections,4
ER_00340,Renewable energy can fully replace fossil fuels (context 33),environment,undecided,0.803,easy,Grid stability,2
ER_00341,Global temperatures will rise 2°C by 2050 (context 34),environment,supported,0.747,hard,Climate models,2
ER_00342,Plastic pollution is the biggest ocean threat (context 34),environment,undecided,0.629,expert,Marine research,2
ER_00343,Nuclear power is the safest energy source (context 34),environment,supported,0.69,easy,Mortality data,1
ER_00344,Deforestation causes 10% of global emissions (context 34),environment,supported,0.867,medium,UNFCCC data,1
ER_00345,Electric cars will solve air pollution (context 34),environment,rejected,0.858,hard,Grid emissions,3
ER_00346,Coral reefs will disappear by 2050 (context 34),environment,undecided,0.846,expert,Marine biology,2
ER_00347,Recycling significantly reduces waste (context 34),environment,undecided,0.654,easy,Garbage audits,1
ER_00348,Organic farming is more sustainable (context 34),environment,undecided,0.905,medium,Land use data,2
ER_00349,Sea levels will rise 1 meter by 2100 (context 34),environment,undecided,0.745,hard,IPCC projections,3
ER_00350,Renewable energy can fully replace fossil fuels (context 34),environment,undecided,0.874,expert,Grid stability,4
ER_00351,Global temperatures will rise 2°C by 2050 (context 35),environment,supported,0.769,medium,Climate models,1
ER_00352,Plastic pollution is the biggest ocean threat (context 35),environment,undecided,0.599,hard,Marine research,1
ER_00353,Nuclear power is the safest energy source (context 35),environment,supported,0.873,expert,Mortality data,3
ER_00354,Deforestation causes 10% of global emissions (context 35),environment,supported,0.797,easy,UNFCCC data,1
ER_00355,Electric cars will solve air pollution (context 35),environment,rejected,0.697,medium,Grid emissions,3
ER_00356,Coral reefs will disappear by 2050 (context 35),environment,undecided,0.889,hard,Marine biology,3
ER_00357,Recycling significantly reduces waste (context 35),environment,undecided,0.614,expert,Garbage audits,2
ER_00358,Organic farming is more sustainable (context 35),environment,undecided,0.697,easy,Land use data,2
ER_00359,Sea levels will rise 1 meter by 2100 (context 35),environment,undecided,0.935,medium,IPCC projections,1
ER_00360,Renewable energy can fully replace fossil fuels (context 35),environment,undecided,0.689,hard,Grid stability,3
ER_00361,Global temperatures will rise 2°C by 2050 (context 36),environment,supported,0.774,easy,Climate models,4
ER_00362,Plastic pollution is the biggest ocean threat (context 36),environment,undecided,0.58,medium,Marine research,2
ER_00363,Nuclear power is the safest energy source (context 36),environment,supported,0.813,hard,Mortality data,4
ER_00364,Deforestation causes 10% of global emissions (context 36),environment,supported,0.58,expert,UNFCCC data,3
ER_00365,Electric cars will solve air pollution (context 36),environment,rejected,0.778,easy,Grid emissions,2
ER_00366,Coral reefs will disappear by 2050 (context 36),environment,undecided,0.647,medium,Marine biology,4
ER_00367,Recycling significantly reduces waste (context 36),environment,undecided,0.725,hard,Garbage audits,1
ER_00368,Organic farming is more sustainable (context 36),environment,undecided,0.644,expert,Land use data,1
ER_00369,Sea levels will rise 1 meter by 2100 (context 36),environment,undecided,0.646,easy,IPCC projections,2
ER_00370,Renewable energy can fully replace fossil fuels (context 36),environment,undecided,0.713,medium,Grid stability,2
ER_00371,Global temperatures will rise 2°C by 2050 (context 37),environment,supported,0.813,expert,Climate models,4
ER_00372,Plastic pollution is the biggest ocean threat (context 37),environment,undecided,0.733,easy,Marine research,1
ER_00373,Nuclear power is the safest energy source (context 37),environment,supported,0.669,medium,Mortality data,3
ER_00374,Deforestation causes 10% of global emissions (context 37),environment,supported,0.724,hard,UNFCCC data,1
ER_00375,Electric cars will solve air pollution (context 37),environment,rejected,0.674,expert,Grid emissions,1
ER_00376,Coral reefs will disappear by 2050 (context 37),environment,undecided,0.943,easy,Marine biology,1
ER_00377,Recycling significantly reduces waste (context 37),environment,undecided,0.583,medium,Garbage audits,2
ER_00378,Organic farming is more sustainable (context 37),environment,undecided,0.859,hard,Land use data,4
ER_00379,Sea levels will rise 1 meter by 2100 (context 37),environment,undecided,0.66,expert,IPCC projections,3
ER_00380,Renewable energy can fully replace fossil fuels (context 37),environment,undecided,0.576,easy,Grid stability,1
ER_00381,Global temperatures will rise 2°C by 2050 (context 38),environment,supported,0.62,hard,Climate models,3
ER_00382,Plastic pollution is the biggest ocean threat (context 38),environment,undecided,0.851,expert,Marine research,4
ER_00383,Nuclear power is the safest energy source (context 38),environment,supported,0.604,easy,Mortality data,3
ER_00384,Deforestation causes 10% of global emissions (context 38),environment,supported,0.609,medium,UNFCCC data,3
ER_00385,Electric cars will solve air pollution (context 38),environment,rejected,0.722,hard,Grid emissions,3
ER_00386,Coral reefs will disappear by 2050 (context 38),environment,undecided,0.641,expert,Marine biology,4
ER_00387,Recycling significantly reduces waste (context 38),environment,undecided,0.715,easy,Garbage audits,3
ER_00388,Organic farming is more sustainable (context 38),environment,undecided,0.61,medium,Land use data,3
ER_00389,Sea levels will rise 1 meter by 2100 (context 38),environment,undecided,0.562,hard,IPCC projections,4
ER_00390,Renewable energy can fully replace fossil fuels (context 38),environment,undecided,0.786,expert,Grid stability,2
ER_00391,Global temperatures will rise 2°C by 2050 (context 39),environment,supported,0.588,medium,Climate models,4
ER_00392,Plastic pollution is the biggest ocean threat (context 39),environment,undecided,0.756,hard,Marine research,2
ER_00393,Nuclear power is the safest energy source (context 39),environment,supported,0.554,expert,Mortality data,3
ER_00394,Deforestation causes 10% of global emissions (context 39),environment,supported,0.661,easy,UNFCCC data,3
ER_00395,Electric cars will solve air pollution (context 39),environment,rejected,0.804,medium,Grid emissions,4
ER_00396,Coral reefs will disappear by 2050 (context 39),environment,undecided,0.589,hard,Marine biology,1
ER_00397,Recycling significantly reduces waste (context 39),environment,undecided,0.753,expert,Garbage audits,3
ER_00398,Organic farming is more sustainable (context 39),environment,undecided,0.615,easy,Land use data,4
ER_00399,Sea levels will rise 1 meter by 2100 (context 39),environment,undecided,0.761,medium,IPCC projections,4
ER_00400,Renewable energy can fully replace fossil fuels (context 39),environment,undecided,0.783,hard,Grid stability,2
ER_00401,Global temperatures will rise 2°C by 2050 (context 40),environment,supported,0.582,easy,Climate models,3
ER_00402,Plastic pollution is the biggest ocean threat (context 40),environment,undecided,0.717,medium,Marine research,1
ER_00403,Nuclear power is the safest energy source (context 40),environment,supported,0.62,hard,Mortality data,3
ER_00404,Deforestation causes 10% of global emissions (context 40),environment,supported,0.841,expert,UNFCCC data,3
ER_00405,Electric cars will solve air pollution (context 40),environment,rejected,0.863,easy,Grid emissions,4
ER_00406,Coral reefs will disappear by 2050 (context 40),environment,undecided,0.668,medium,Marine biology,2
ER_00407,Recycling significantly reduces waste (context 40),environment,undecided,0.692,hard,Garbage audits,4
ER_00408,Organic farming is more sustainable (context 40),environment,undecided,0.693,expert,Land use data,4
ER_00409,Sea levels will rise 1 meter by 2100 (context 40),environment,undecided,0.806,easy,IPCC projections,2
ER_00410,Renewable energy can fully replace fossil fuels (context 40),environment,undecided,0.934,medium,Grid stability,1
ER_00411,Global temperatures will rise 2°C by 2050 (context 41),environment,supported,0.684,expert,Climate models,4
ER_00412,Plastic pollution is the biggest ocean threat (context 41),environment,undecided,0.648,easy,Marine research,1
ER_00413,Nuclear power is the safest energy source (context 41),environment,supported,0.621,medium,Mortality data,1
ER_00414,Deforestation causes 10% of global emissions (context 41),environment,supported,0.644,hard,UNFCCC data,3
ER_00415,Electric cars will solve air pollution (context 41),environment,rejected,0.941,expert,Grid emissions,3
ER_00416,Coral reefs will disappear by 2050 (context 41),environment,undecided,0.838,easy,Marine biology,4
ER_00417,Recycling significantly reduces waste (context 41),environment,undecided,0.588,medium,Garbage audits,4
ER_00418,Organic farming is more sustainable (context 41),environment,undecided,0.75,hard,Land use data,2
ER_00419,Sea levels will rise 1 meter by 2100 (context 41),environment,undecided,0.846,expert,IPCC projections,2
ER_00420,Renewable energy can fully replace fossil fuels (context 41),environment,undecided,0.587,easy,Grid stability,4
ER_00421,Global temperatures will rise 2°C by 2050 (context 42),environment,supported,0.696,hard,Climate models,1
ER_00422,Plastic pollution is the biggest ocean threat (context 42),environment,undecided,0.928,expert,Marine research,3
ER_00423,Nuclear power is the safest energy source (context 42),environment,supported,0.574,easy,Mortality data,3
ER_00424,Deforestation causes 10% of global emissions (context 42),environment,supported,0.594,medium,UNFCCC data,3
ER_00425,Electric cars will solve air pollution (context 42),environment,rejected,0.613,hard,Grid emissions,4
ER_00426,Coral reefs will disappear by 2050 (context 42),environment,undecided,0.895,expert,Marine biology,4
ER_00427,Recycling significantly reduces waste (context 42),environment,undecided,0.608,easy,Garbage audits,2
ER_00428,Organic farming is more sustainable (context 42),environment,undecided,0.763,medium,Land use data,4
ER_00429,Sea levels will rise 1 meter by 2100 (context 42),environment,undecided,0.665,hard,IPCC projections,2
ER_00430,Renewable energy can fully replace fossil fuels (context 42),environment,undecided,0.645,expert,Grid stability,4
ER_00431,Global temperatures will rise 2°C by 2050 (context 43),environment,supported,0.949,medium,Climate models,3
ER_00432,Plastic pollution is the biggest ocean threat (context 43),environment,undecided,0.79,hard,Marine research,1
ER_00433,Nuclear power is the safest energy source (context 43),environment,supported,0.795,expert,Mortality data,4
ER_00434,Deforestation causes 10% of global emissions (context 43),environment,supported,0.626,easy,UNFCCC data,4
ER_00435,Electric cars will solve air pollution (context 43),environment,rejected,0.641,medium,Grid emissions,3
ER_00436,Coral reefs will disappear by 2050 (context 43),environment,undecided,0.946,hard,Marine biology,4
ER_00437,Recycling significantly reduces waste (context 43),environment,undecided,0.785,expert,Garbage audits,3
ER_00438,Organic farming is more sustainable (context 43),environment,undecided,0.717,easy,Land use data,1
ER_00439,Sea levels will rise 1 meter by 2100 (context 43),environment,undecided,0.706,medium,IPCC projections,2
ER_00440,Renewable energy can fully replace fossil fuels (context 43),environment,undecided,0.876,hard,Grid stability,1
ER_00441,Global temperatures will rise 2°C by 2050 (context 44),environment,supported,0.938,easy,Climate models,3
ER_00442,Plastic pollution is the biggest ocean threat (context 44),environment,undecided,0.758,medium,Marine research,2
ER_00443,Nuclear power is the safest energy source (context 44),environment,supported,0.643,hard,Mortality data,2
ER_00444,Deforestation causes 10% of global emissions (context 44),environment,supported,0.69,expert,UNFCCC data,4
ER_00445,Electric cars will solve air pollution (context 44),environment,rejected,0.751,easy,Grid emissions,2
ER_00446,Coral reefs will disappear by 2050 (context 44),environment,undecided,0.568,medium,Marine biology,1
ER_00447,Recycling significantly reduces waste (context 44),environment,undecided,0.938,hard,Garbage audits,1
ER_00448,Organic farming is more sustainable (context 44),environment,undecided,0.786,expert,Land use data,4
ER_00449,Sea levels will rise 1 meter by 2100 (context 44),environment,undecided,0.879,easy,IPCC projections,3
ER_00450,Renewable energy can fully replace fossil fuels (context 44),environment,undecided,0.632,medium,Grid stability,4
ER_00451,Global temperatures will rise 2°C by 2050 (context 45),environment,supported,0.583,expert,Climate models,4
ER_00452,Plastic pollution is the biggest ocean threat (context 45),environment,undecided,0.619,easy,Marine research,1
ER_00453,Nuclear power is the safest energy source (context 45),environment,supported,0.745,medium,Mortality data,1
ER_00454,Deforestation causes 10% of global emissions (context 45),environment,supported,0.683,hard,UNFCCC data,2
ER_00455,Electric cars will solve air pollution (context 45),environment,rejected,0.8,expert,Grid emissions,2
ER_00456,Coral reefs will disappear by 2050 (context 45),environment,undecided,0.593,easy,Marine biology,3
ER_00457,Recycling significantly reduces waste (context 45),environment,undecided,0.741,medium,Garbage audits,1
ER_00458,Organic farming is more sustainable (context 45),environment,undecided,0.728,hard,Land use data,3
ER_00459,Sea levels will rise 1 meter by 2100 (context 45),environment,undecided,0.737,expert,IPCC projections,4
ER_00460,Renewable energy can fully replace fossil fuels (context 45),environment,undecided,0.921,easy,Grid stability,2
ER_00461,Global temperatures will rise 2°C by 2050 (context 46),environment,supported,0.586,hard,Climate models,1
ER_00462,Plastic pollution is the biggest ocean threat (context 46),environment,undecided,0.864,expert,Marine research,4
ER_00463,Nuclear power is the safest energy source (context 46),environment,supported,0.582,easy,Mortality data,3
ER_00464,Deforestation causes 10% of global emissions (context 46),environment,supported,0.801,medium,UNFCCC data,4
ER_00465,Electric cars will solve air pollution (context 46),environment,rejected,0.803,hard,Grid emissions,4
ER_00466,Coral reefs will disappear by 2050 (context 46),environment,undecided,0.589,expert,Marine biology,4
ER_00467,Recycling significantly reduces waste (context 46),environment,undecided,0.85,easy,Garbage audits,1
ER_00468,Organic farming is more sustainable (context 46),environment,undecided,0.711,medium,Land use data,3
ER_00469,Sea levels will rise 1 meter by 2100 (context 46),environment,undecided,0.927,hard,IPCC projections,2
ER_00470,Renewable energy can fully replace fossil fuels (context 46),environment,undecided,0.812,expert,Grid stability,1
ER_00471,Global temperatures will rise 2°C by 2050 (context 47),environment,supported,0.832,medium,Climate models,1
ER_00472,Plastic pollution is the biggest ocean threat (context 47),environment,undecided,0.82,hard,Marine research,4
ER_00473,Nuclear power is the safest energy source (context 47),environment,supported,0.887,expert,Mortality data,4
ER_00474,Deforestation causes 10% of global emissions (context 47),environment,supported,0.943,easy,UNFCCC data,2
ER_00475,Electric cars will solve air pollution (context 47),environment,rejected,0.874,medium,Grid emissions,4
ER_00476,Coral reefs will disappear by 2050 (context 47),environment,undecided,0.887,hard,Marine biology,3
ER_00477,Recycling significantly reduces waste (context 47),environment,undecided,0.905,expert,Garbage audits,2
ER_00478,Organic farming is more sustainable (context 47),environment,undecided,0.905,easy,Land use data,2
ER_00479,Sea levels will rise 1 meter by 2100 (context 47),environment,undecided,0.861,medium,IPCC projections,2
ER_00480,Renewable energy can fully replace fossil fuels (context 47),environment,undecided,0.59,hard,Grid stability,3
ER_00481,Global temperatures will rise 2°C by 2050 (context 48),environment,supported,0.801,easy,Climate models,3
ER_00482,Plastic pollution is the biggest ocean threat (context 48),environment,undecided,0.58,medium,Marine research,1
ER_00483,Nuclear power is the safest energy source (context 48),environment,supported,0.931,hard,Mortality data,1
ER_00484,Deforestation causes 10% of global emissions (context 48),environment,supported,0.778,expert,UNFCCC data,1
ER_00485,Electric cars will solve air pollution (context 48),environment,rejected,0.624,easy,Grid emissions,4
ER_00486,Coral reefs will disappear by 2050 (context 48),environment,undecided,0.92,medium,Marine biology,4
ER_00487,Recycling significantly reduces waste (context 48),environment,undecided,0.638,hard,Garbage audits,1
ER_00488,Organic farming is more sustainable (context 48),environment,undecided,0.666,expert,Land use data,2
ER_00489,Sea levels will rise 1 meter by 2100 (context 48),environment,undecided,0.802,easy,IPCC projections,3
ER_00490,Renewable energy can fully replace fossil fuels (context 48),environment,undecided,0.866,medium,Grid stability,1
ER_00491,Global temperatures will rise 2°C by 2050 (context 49),environment,supported,0.571,expert,Climate models,2
ER_00492,Plastic pollution is the biggest ocean threat (context 49),environment,undecided,0.668,easy,Marine research,4
ER_00493,Nuclear power is the safest energy source (context 49),environment,supported,0.748,medium,Mortality data,4
ER_00494,Deforestation causes 10% of global emissions (context 49),environment,supported,0.553,hard,UNFCCC data,3
ER_00495,Electric cars will solve air pollution (context 49),environment,rejected,0.798,expert,Grid emissions,1
ER_00496,Coral reefs will disappear by 2050 (context 49),environment,undecided,0.911,easy,Marine biology,1
ER_00497,Recycling significantly reduces waste (context 49),environment,undecided,0.919,medium,Garbage audits,1
ER_00498,Organic farming is more sustainable (context 49),environment,undecided,0.668,hard,Land use data,4
ER_00499,Sea levels will rise 1 meter by 2100 (context 49),environment,undecided,0.676,expert,IPCC projections,1
ER_00500,Renewable energy can fully replace fossil fuels (context 49),environment,undecided,0.66,easy,Grid stability,3
ER_00501,Global temperatures will rise 2°C by 2050 (context 50),environment,supported,0.622,hard,Climate models,2
ER_00502,Plastic pollution is the biggest ocean threat (context 50),environment,undecided,0.941,expert,Marine research,3
ER_00503,Nuclear power is the safest energy source (context 50),environment,supported,0.618,easy,Mortality data,1
ER_00504,Deforestation causes 10% of global emissions (context 50),environment,supported,0.932,medium,UNFCCC data,4
ER_00505,Electric cars will solve air pollution (context 50),environment,rejected,0.893,hard,Grid emissions,1
ER_00506,Coral reefs will disappear by 2050 (context 50),environment,undecided,0.57,expert,Marine biology,3
ER_00507,Recycling significantly reduces waste (context 50),environment,undecided,0.898,easy,Garbage audits,2
ER_00508,Organic farming is more sustainable (context 50),environment,undecided,0.848,medium,Land use data,2
ER_00509,Sea levels will rise 1 meter by 2100 (context 50),environment,undecided,0.801,hard,IPCC projections,1
ER_00510,Renewable energy can fully replace fossil fuels (context 50),environment,undecided,0.746,expert,Grid stability,1
ER_00511,Global temperatures will rise 2°C by 2050 (context 51),environment,supported,0.658,medium,Climate models,3
ER_00512,Plastic pollution is the biggest ocean threat (context 51),environment,undecided,0.583,hard,Marine research,4
ER_00513,Nuclear power is the safest energy source (context 51),environment,supported,0.831,expert,Mortality data,4
ER_00514,Deforestation causes 10% of global emissions (context 51),environment,supported,0.715,easy,UNFCCC data,1
ER_00515,Electric cars will solve air pollution (context 51),environment,rejected,0.949,medium,Grid emissions,1
ER_00516,Coral reefs will disappear by 2050 (context 51),environment,undecided,0.594,hard,Marine biology,1
ER_00517,Recycling significantly reduces waste (context 51),environment,undecided,0.82,expert,Garbage audits,4
ER_00518,Organic farming is more sustainable (context 51),environment,undecided,0.76,easy,Land use data,1
ER_00519,Sea levels will rise 1 meter by 2100 (context 51),environment,undecided,0.761,medium,IPCC projections,4
ER_00520,Renewable energy can fully replace fossil fuels (context 51),environment,undecided,0.898,hard,Grid stability,1
ER_00521,Global temperatures will rise 2°C by 2050 (context 52),environment,supported,0.649,easy,Climate models,3
ER_00522,Plastic pollution is the biggest ocean threat (context 52),environment,undecided,0.82,medium,Marine research,1
ER_00523,Nuclear power is the safest energy source (context 52),environment,supported,0.765,hard,Mortality data,2
ER_00524,Deforestation causes 10% of global emissions (context 52),environment,supported,0.777,expert,UNFCCC data,4
ER_00525,Electric cars will solve air pollution (context 52),environment,rejected,0.826,easy,Grid emissions,3
ER_00526,Coral reefs will disappear by 2050 (context 52),environment,undecided,0.601,medium,Marine biology,3
ER_00527,Recycling significantly reduces waste (context 52),environment,undecided,0.699,hard,Garbage audits,1
ER_00528,Organic farming is more sustainable (context 52),environment,undecided,0.694,expert,Land use data,3
ER_00529,Sea levels will rise 1 meter by 2100 (context 52),environment,undecided,0.761,easy,IPCC projections,4
ER_00530,Renewable energy can fully replace fossil fuels (context 52),environment,undecided,0.808,medium,Grid stability,3
ER_00531,Global temperatures will rise 2°C by 2050 (context 53),environment,supported,0.894,expert,Climate models,4
ER_00532,Plastic pollution is the biggest ocean threat (context 53),environment,undecided,0.8,easy,Marine research,1
ER_00533,Nuclear power is the safest energy source (context 53),environment,supported,0.708,medium,Mortality data,4
ER_00534,Deforestation causes 10% of global emissions (context 53),environment,supported,0.705,hard,UNFCCC data,2
ER_00535,Electric cars will solve air pollution (context 53),environment,rejected,0.721,expert,Grid emissions,3
ER_00536,Coral reefs will disappear by 2050 (context 53),environment,undecided,0.562,easy,Marine biology,4
ER_00537,Recycling significantly reduces waste (context 53),environment,undecided,0.794,medium,Garbage audits,3
ER_00538,Organic farming is more sustainable (context 53),environment,undecided,0.677,hard,Land use data,4
ER_00539,Sea levels will rise 1 meter by 2100 (context 53),environment,undecided,0.755,expert,IPCC projections,2
ER_00540,Renewable energy can fully replace fossil fuels (context 53),environment,undecided,0.67,easy,Grid stability,4
ER_00541,Global temperatures will rise 2°C by 2050 (context 54),environment,supported,0.698,hard,Climate models,4
ER_00542,Plastic pollution is the biggest ocean threat (context 54),environment,undecided,0.713,expert,Marine research,2
ER_00543,Nuclear power is the safest energy source (context 54),environment,supported,0.832,easy,Mortality data,3
ER_00544,Deforestation causes 10% of global emissions (context 54),environment,supported,0.606,medium,UNFCCC data,3
ER_00545,Electric cars will solve air pollution (context 54),environment,rejected,0.944,hard,Grid emissions,1
ER_00546,Coral reefs will disappear by 2050 (context 54),environment,undecided,0.736,expert,Marine biology,1
ER_00547,Recycling significantly reduces waste (context 54),environment,undecided,0.887,easy,Garbage audits,3
ER_00548,Organic farming is more sustainable (context 54),environment,undecided,0.683,medium,Land use data,2
ER_00549,Sea levels will rise 1 meter by 2100 (context 54),environment,undecided,0.895,hard,IPCC projections,4
ER_00550,Renewable energy can fully replace fossil fuels (context 54),environment,undecided,0.914,expert,Grid stability,3
ER_00551,Global temperatures will rise 2°C by 2050 (context 55),environment,supported,0.591,medium,Climate models,4
ER_00552,Plastic pollution is the biggest ocean threat (context 55),environment,undecided,0.84,hard,Marine research,4
ER_00553,Nuclear power is the safest energy source (context 55),environment,supported,0.687,expert,Mortality data,3
ER_00554,Deforestation causes 10% of global emissions (context 55),environment,supported,0.615,easy,UNFCCC data,2
ER_00555,Electric cars will solve air pollution (context 55),environment,rejected,0.832,medium,Grid emissions,2
ER_00556,Coral reefs will disappear by 2050 (context 55),environment,undecided,0.792,hard,Marine biology,2
ER_00557,Recycling significantly reduces waste (context 55),environment,undecided,0.661,expert,Garbage audits,1
ER_00558,Organic farming is more sustainable (context 55),environment,undecided,0.922,easy,Land use data,1
ER_00559,Sea levels will rise 1 meter by 2100 (context 55),environment,undecided,0.653,medium,IPCC projections,2
ER_00560,Renewable energy can fully replace fossil fuels (context 55),environment,undecided,0.786,hard,Grid stability,4
ER_00561,Global temperatures will rise 2°C by 2050 (context 56),environment,supported,0.867,easy,Climate models,2
ER_00562,Plastic pollution is the biggest ocean threat (context 56),environment,undecided,0.56,medium,Marine research,3
ER_00563,Nuclear power is the safest energy source (context 56),environment,supported,0.711,hard,Mortality data,3
ER_00564,Deforestation causes 10% of global emissions (context 56),environment,supported,0.798,expert,UNFCCC data,4
ER_00565,Electric cars will solve air pollution (context 56),environment,rejected,0.917,easy,Grid emissions,3
ER_00566,Coral reefs will disappear by 2050 (context 56),environment,undecided,0.708,medium,Marine biology,2
ER_00567,Recycling significantly reduces waste (context 56),environment,undecided,0.837,hard,Garbage audits,4
ER_00568,Organic farming is more sustainable (context 56),environment,undecided,0.622,expert,Land use data,4
ER_00569,Sea levels will rise 1 meter by 2100 (context 56),environment,undecided,0.662,easy,IPCC projections,1
ER_00570,Renewable energy can fully replace fossil fuels (context 56),environment,undecided,0.692,medium,Grid stability,4
ER_00571,Global temperatures will rise 2°C by 2050 (context 57),environment,supported,0.759,expert,Climate models,3
ER_00572,Plastic pollution is the biggest ocean threat (context 57),environment,undecided,0.61,easy,Marine research,2
ER_00573,Nuclear power is the safest energy source (context 57),environment,supported,0.607,medium,Mortality data,4
ER_00574,Deforestation causes 10% of global emissions (context 57),environment,supported,0.832,hard,UNFCCC data,4
ER_00575,Electric cars will solve air pollution (context 57),environment,rejected,0.591,expert,Grid emissions,4
ER_00576,Coral reefs will disappear by 2050 (context 57),environment,undecided,0.885,easy,Marine biology,1
ER_00577,Recycling significantly reduces waste (context 57),environment,undecided,0.694,medium,Garbage audits,1
ER_00578,Organic farming is more sustainable (context 57),environment,undecided,0.889,hard,Land use data,1
ER_00579,Sea levels will rise 1 meter by 2100 (context 57),environment,undecided,0.734,expert,IPCC projections,1
ER_00580,Renewable energy can fully replace fossil fuels (context 57),environment,undecided,0.646,easy,Grid stability,2
ER_00581,Global temperatures will rise 2°C by 2050 (context 58),environment,supported,0.593,hard,Climate models,4
ER_00582,Plastic pollution is the biggest ocean threat (context 58),environment,undecided,0.581,expert,Marine research,2
ER_00583,Nuclear power is the safest energy source (context 58),environment,supported,0.701,easy,Mortality data,3
ER_00584,Deforestation causes 10% of global emissions (context 58),environment,supported,0.675,medium,UNFCCC data,4
