id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
LR_00307,The testimony is admissible under hearsay rules (context 30),legal,rejected,0.605,easy,Evidence rules,4
LR_00308,The merger will harm competition (context 30),legal,undecided,0.909,medium,Antitrust analysis,1
LR_00309,The defendant meets the insanity defense criteria (context 30),legal,undecided,0.702,hard,Psychiatric evaluation,1
LR_00310,The non-compete clause is enforceable (context 30),legal,rejected,0.592,expert,State law precedents,4
LR_00311,The defendant had a right to self-defense (context 31),legal,undecided,0.769,medium,Case precedents,3
LR_00312,Intellectual property protection stifles innovation (context 31),legal,undecided,0.874,hard,Economic analysis,1
LR_00313,The contract was validly formed (context 31),legal,supported,0.798,expert,Contract law,3
LR_00314,The search violates the Fourth Amendment (context 31),legal,undecided,0.607,easy,Constitutional law,4
LR_00315,The employer is liable for workplace harassment (context 31),legal,supported,0.906,medium,Title VII,1
LR_00316,The patent claim is obvious (context 31),legal,undecided,0.577,hard,Prior art search,1
LR_00317,The testimony is admissible under hearsay rules (context 31),legal,rejected,0.867,expert,Evidence rules,4
LR_00318,The merger will harm competition (context 31),legal,undecided,0.691,easy,Antitrust analysis,3
LR_00319,The defendant meets the insanity defense criteria (context 31),legal,undecided,0.849,medium,Psychiatric evaluation,3
LR_00320,The non-compete clause is enforceable (context 31),legal,rejected,0.904,hard,State law precedents,3
LR_00321,The defendant had a right to self-defense (context 32),legal,undecided,0.899,easy,Case precedents,1
LR_00322,Intellectual property protection stifles innovation (context 32),legal,undecided,0.665,medium,Economic analysis,1
LR_00323,The contract was validly formed (context 32),legal,supported,0.826,hard,Contract law,3
LR_00324,The search violates the Fourth Amendment (context 32),legal,undecided,0.672,expert,Constitutional law,2
LR_00325,The employer is liable for workplace harassment (context 32),legal,supported,0.815,easy,Title VII,2
LR_00326,The patent claim is obvious (context 32),legal,undecided,0.639,medium,Prior art search,1
LR_00327,The testimony is admissible under hearsay rules (context 32),legal,rejected,0.82,hard,Evidence rules,2
LR_00328,The merger will harm competition (context 32),legal,undecided,0.797,expert,Antitrust analysis,4
LR_00329,The defendant meets the insanity defense criteria (context 32),legal,undecided,0.625,easy,Psychiatric evaluation,2
LR_00330,The non-compete clause is enforceable (context 32),legal,rejected,0.69,medium,State law precedents,3
LR_00331,The defendant had a right to self-defense (context 33),legal,undecided,0.944,expert,Case precedents,1
LR_00332,Intellectual property protection stifles innovation (context 33),legal,undecided,0.692,easy,Economic analysis,3
LR_00333,The contract was validly formed (context 33),legal,supported,0.673,medium,Contract law,3
LR_00334,The search violates the Fourth Amendment (context 33),legal,undecided,0.64,hard,Constitutional law,1
LR_00335,The employer is liable for workplace harassment (context 33),legal,supported,0.837,expert,Title VII,4
LR_00336,The patent claim is obvious (context 33),legal,undecided,0.758,easy,Prior art search,2
LR_00337,The testimony is admissible under hearsay rules (context 33),legal,rejected,0.571,medium,Evidence rules,1
LR_00338,The merger will harm competition (context 33),legal,undecided,0.751,hard,Antitrust analysis,2
LR_00339,The defendant meets the insanity defense criteria (context 33),legal,undecided,0.618,expert,Psychiatric evaluation,2
LR_00340,The non-compete clause is enforceable (context 33),legal,rejected,0.593,easy,State law precedents,2
LR_00341,The defendant had a right to self-defense (context 34),legal,undecided,0.835,hard,Case precedents,2
LR_00342,Intellectual property protection stifles innovation (context 34),legal,undecided,0.946,expert,Economic analysis,3
LR_00343,The contract was validly formed (context 34),legal,supported,0.728,easy,Contract law,1
LR_00344,The search violates the Fourth Amendment (context 34),legal,undecided,0.897,medium,Constitutional law,2
LR_00345,The employer is liable for workplace harassment (context 34),legal,supported,0.685,hard,Title VII,4
LR_00346,The patent claim is obvious (context 34),legal,undecided,0.703,expert,Prior art search,2
LR_00347,The testimony is admissible under hearsay rules (context 34),legal,rejected,0.86,easy,Evidence rules,2
LR_00348,The merger will harm competition (context 34),legal,undecided,0.894,medium,Antitrust analysis,3
LR_00349,The defendant meets the insanity defense criteria (context 34),legal,undecided,0.931,hard,Psychiatric evaluation,1
LR_00350,The non-compete clause is enforceable (context 34),legal,rejected,0.71,expert,State law precedents,3
LR_00351,The defendant had a right to self-defense (context 35),legal,undecided,0.832,medium,Case precedents,4
LR_00352,Intellectual property protection stifles innovation (context 35),legal,undecided,0.693,hard,Economic analysis,4
LR_00353,The contract was validly formed (context 35),legal,supported,0.728,expert,Contract law,4
LR_00354,The search violates the Fourth Amendment (context 35),legal,undecided,0.917,easy,Constitutional law,3
LR_00355,The employer is liable for workplace harassment (context 35),legal,supported,0.891,medium,Title VII,2
LR_00356,The patent claim is obvious (context 35),legal,undecided,0.834,hard,Prior art search,2
LR_00357,The testimony is admissible under hearsay rules (context 35),legal,rejected,0.811,expert,Evidence rules,2
LR_00358,The merger will harm competition (context 35),legal,undecided,0.89,easy,Antitrust analysis,4
LR_00359,The defendant meets the insanity defense criteria (context 35),legal,undecided,0.873,medium,Psychiatric evaluation,1
LR_00360,The non-compete clause is enforceable (context 35),legal,rejected,0.696,hard,State law precedents,4
LR_00361,The defendant had a right to self-defense (context 36),legal,undecided,0.852,easy,Case precedents,4
LR_00362,Intellectual property protection stifles innovation (context 36),legal,undecided,0.82,medium,Economic analysis,4
LR_00363,The contract was validly formed (context 36),legal,supported,0.824,hard,Contract law,1
LR_00364,The search violates the Fourth Amendment (context 36),legal,undecided,0.837,expert,Constitutional law,1
LR_00365,The employer is liable for workplace harassment (context 36),legal,supported,0.657,easy,Title VII,3
LR_00366,The patent claim is obvious (context 36),legal,undecided,0.686,medium,Prior art search,1
LR_00367,The testimony is admissible under hearsay rules (context 36),legal,rejected,0.865,hard,Evidence rules,3
LR_00368,The merger will harm competition (context 36),legal,undecided,0.572,expert,Antitrust analysis,4
LR_00369,The defendant meets the insanity defense criteria (context 36),legal,undecided,0.557,easy,Psychiatric evaluation,4
LR_00370,The non-compete clause is enforceable (context 36),legal,rejected,0.729,medium,State law precedents,4
LR_00371,The defendant had a right to self-defense (context 37),legal,undecided,0.761,expert,Case precedents,1
LR_00372,Intellectual property protection stifles innovation (context 37),legal,undecided,0.742,easy,Economic analysis,1
LR_00373,The contract was validly formed (context 37),legal,supported,0.949,medium,Contract law,1
LR_00374,The search violates the Fourth Amendment (context 37),legal,undecided,0.854,hard,Constitutional law,2
LR_00375,The employer is liable for workplace harassment (context 37),legal,supported,0.872,expert,Title VII,3
LR_00376,The patent claim is obvious (context 37),legal,undecided,0.799,easy,Prior art search,3
LR_00377,The testimony is admissible under hearsay rules (context 37),legal,rejected,0.92,medium,Evidence rules,1
LR_00378,The merger will harm competition (context 37),legal,undecided,0.761,hard,Antitrust analysis,2
LR_00379,The defendant meets the insanity defense criteria (context 37),legal,undecided,0.676,expert,Psychiatric evaluation,4
LR_00380,The non-compete clause is enforceable (context 37),legal,rejected,0.812,easy,State law precedents,3
LR_00381,The defendant had a right to self-defense (context 38),legal,undecided,0.62,hard,Case precedents,3
LR_00382,Intellectual property protection stifles innovation (context 38),legal,undecided,0.605,expert,Economic analysis,2
LR_00383,The contract was validly formed (context 38),legal,supported,0.68,easy,Contract law,3
LR_00384,The search violates the Fourth Amendment (context 38),legal,undecided,0.692,medium,Constitutional law,4
LR_00385,The employer is liable for workplace harassment (context 38),legal,supported,0.607,hard,Title VII,2
LR_00386,The patent claim is obvious (context 38),legal,undecided,0.584,expert,Prior art search,2
LR_00387,The testimony is admissible under hearsay rules (context 38),legal,rejected,0.895,easy,Evidence rules,4
LR_00388,The merger will harm competition (context 38),legal,undecided,0.853,medium,Antitrust analysis,4
LR_00389,The defendant meets the insanity defense criteria (context 38),legal,undecided,0.582,hard,Psychiatric evaluation,3
LR_00390,The non-compete clause is enforceable (context 38),legal,rejected,0.938,expert,State law precedents,1
LR_00391,The defendant had a right to self-defense (context 39),legal,undecided,0.839,medium,Case precedents,2
LR_00392,Intellectual property protection stifles innovation (context 39),legal,undecided,0.631,hard,Economic analysis,2
LR_00393,The contract was validly formed (context 39),legal,supported,0.789,expert,Contract law,1
LR_00394,The search violates the Fourth Amendment (context 39),legal,undecided,0.675,easy,Constitutional law,4
LR_00395,The employer is liable for workplace harassment (context 39),legal,supported,0.759,medium,Title VII,4
LR_00396,The patent claim is obvious (context 39),legal,undecided,0.767,hard,Prior art search,2
LR_00397,The testimony is admissible under hearsay rules (context 39),legal,rejected,0.839,expert,Evidence rules,4
LR_00398,The merger will harm competition (context 39),legal,undecided,0.88,easy,Antitrust analysis,1
LR_00399,The defendant meets the insanity defense criteria (context 39),legal,undecided,0.857,medium,Psychiatric evaluation,4
LR_00400,The non-compete clause is enforceable (context 39),legal,rejected,0.891,hard,State law precedents,3
LR_00401,The defendant had a right to self-defense (context 40),legal,undecided,0.793,easy,Case precedents,4
LR_00402,Intellectual property protection stifles innovation (context 40),legal,undecided,0.568,medium,Economic analysis,4
LR_00403,The contract was validly formed (context 40),legal,supported,0.942,hard,Contract law,3
LR_00404,The search violates the Fourth Amendment (context 40),legal,undecided,0.943,expert,Constitutional law,4
LR_00405,The employer is liable for workplace harassment (context 40),legal,supported,0.782,easy,Title VII,2
LR_00406,The patent claim is obvious (context 40),legal,undecided,0.865,medium,Prior art search,1
LR_00407,The testimony is admissible under hearsay rules (context 40),legal,rejected,0.7,hard,Evidence rules,4
LR_00408,The merger will harm competition (context 40),legal,undecided,0.894,expert,Antitrust analysis,3
LR_00409,The defendant meets the insanity defense criteria (context 40),legal,undecided,0.77,easy,Psychiatric evaluation,3
LR_00410,The non-compete clause is enforceable (context 40),legal,rejected,0.555,medium,State law precedents,2
LR_00411,The defendant had a right to self-defense (context 41),legal,undecided,0.579,expert,Case precedents,3
LR_00412,Intellectual property protection stifles innovation (context 41),legal,undecided,0.615,easy,Economic analysis,4
LR_00413,The contract was validly formed (context 41),legal,supported,0.804,medium,Contract law,1
LR_00414,The search violates the Fourth Amendment (context 41),legal,undecided,0.945,hard,Constitutional law,3
LR_00415,The employer is liable for workplace harassment (context 41),legal,supported,0.754,expert,Title VII,1
LR_00416,The patent claim is obvious (context 41),legal,undecided,0.565,easy,Prior art search,3
LR_00417,The testimony is admissible under hearsay rules (context 41),legal,rejected,0.568,medium,Evidence rules,4
LR_00418,The merger will harm competition (context 41),legal,undecided,0.887,hard,Antitrust analysis,3
LR_00419,The defendant meets the insanity defense criteria (context 41),legal,undecided,0.656,expert,Psychiatric evaluation,3
LR_00420,The non-compete clause is enforceable (context 41),legal,rejected,0.898,easy,State law precedents,1
LR_00421,The defendant had a right to self-defense (context 42),legal,undecided,0.767,hard,Case precedents,3
LR_00422,Intellectual property protection stifles innovation (context 42),legal,undecided,0.783,expert,Economic analysis,2
LR_00423,The contract was validly formed (context 42),legal,supported,0.935,easy,Contract law,1
LR_00424,The search violates the Fourth Amendment (context 42),legal,undecided,0.74,medium,Constitutional law,1
LR_00425,The employer is liable for workplace harassment (context 42),legal,supported,0.81,hard,Title VII,4
LR_00426,The patent claim is obvious (context 42),legal,undecided,0.813,expert,Prior art search,2
LR_00427,The testimony is admissible under hearsay rules (context 42),legal,rejected,0.675,easy,Evidence rules,4
LR_00428,The merger will harm competition (context 42),legal,undecided,0.837,medium,Antitrust analysis,3
LR_00429,The defendant meets the insanity defense criteria (context 42),legal,undecided,0.779,hard,Psychiatric evaluation,2
LR_00430,The non-compete clause is enforceable (context 42),legal,rejected,0.836,expert,State law precedents,3
LR_00431,The defendant had a right to self-defense (context 43),legal,undecided,0.878,medium,Case precedents,1
LR_00432,Intellectual property protection stifles innovation (context 43),legal,undecided,0.832,hard,Economic analysis,3
LR_00433,The contract was validly formed (context 43),legal,supported,0.706,expert,Contract law,1
LR_00434,The search violates the Fourth Amendment (context 43),legal,undecided,0.917,easy,Constitutional law,2
LR_00435,The employer is liable for workplace harassment (context 43),legal,supported,0.663,medium,Title VII,4
LR_00436,The patent claim is obvious (context 43),legal,undecided,0.744,hard,Prior art search,1
LR_00437,The testimony is admissible under hearsay rules (context 43),legal,rejected,0.893,expert,Evidence rules,3
LR_00438,The merger will harm competition (context 43),legal,undecided,0.857,easy,Antitrust analysis,4
LR_00439,The defendant meets the insanity defense criteria (context 43),legal,undecided,0.762,medium,Psychiatric evaluation,3
LR_00440,The non-compete clause is enforceable (context 43),legal,rejected,0.782,hard,State law precedents,3
LR_00441,The defendant had a right to self-defense (context 44),legal,undecided,0.648,easy,Case precedents,2
LR_00442,Intellectual property protection stifles innovation (context 44),legal,undecided,0.945,medium,Economic analysis,4
LR_00443,The contract was validly formed (context 44),legal,supported,0.791,hard,Contract law,3
LR_00444,The search violates the Fourth Amendment (context 44),legal,undecided,0.899,expert,Constitutional law,4
LR_00445,The employer is liable for workplace harassment (context 44),legal,supported,0.793,easy,Title VII,2
LR_00446,The patent claim is obvious (context 44),legal,undecided,0.719,medium,Prior art search,3
LR_00447,The testimony is admissible under hearsay rules (context 44),legal,rejected,0.84,hard,Evidence rules,1
LR_00448,The merger will harm competition (context 44),legal,undecided,0.732,expert,Antitrust analysis,2
LR_00449,The defendant meets the insanity defense criteria (context 44),legal,undecided,0.859,easy,Psychiatric evaluation,1
LR_00450,The non-compete clause is enforceable (context 44),legal,rejected,0.55,medium,State law precedents,4
LR_00451,The defendant had a right to self-defense (context 45),legal,undecided,0.608,expert,Case precedents,2
LR_00452,Intellectual property protection stifles innovation (context 45),legal,undecided,0.841,easy,Economic analysis,1
LR_00453,The contract was validly formed (context 45),legal,supported,0.742,medium,Contract law,1
LR_00454,The search violates the Fourth Amendment (context 45),legal,undecided,0.778,hard,Constitutional law,1
LR_00455,The employer is liable for workplace harassment (context 45),legal,supported,0.591,expert,Title VII,3
LR_00456,The patent claim is obvious (context 45),legal,undecided,0.911,easy,Prior art search,2
LR_00457,The testimony is admissible under hearsay rules (context 45),legal,rejected,0.562,medium,Evidence rules,1
LR_00458,The merger will harm competition (context 45),legal,undecided,0.822,hard,Antitrust analysis,3
LR_00459,The defendant meets the insanity defense criteria (context 45),legal,undecided,0.584,expert,Psychiatric evaluation,2
LR_00460,The non-compete clause is enforceable (context 45),legal,rejected,0.831,easy,State law precedents,2
LR_00461,The defendant had a right to self-defense (context 46),legal,undecided,0.734,hard,Case precedents,1
LR_00462,Intellectual property protection stifles innovation (context 46),legal,undecided,0.679,expert,Economic analysis,1
LR_00463,The contract was validly formed (context 46),legal,supported,0.661,easy,Contract law,2
LR_00464,The search violates the Fourth Amendment (context 46),legal,undecided,0.554,medium,Constitutional law,1
LR_00465,The employer is liable for workplace harassment (context 46),legal,supported,0.737,hard,Title VII,4
LR_00466,The patent claim is obvious (context 46),legal,undecided,0.82,expert,Prior art search,4
LR_00467,The testimony is admissible under hearsay rules (context 46),legal,rejected,0.688,easy,Evidence rules,4
LR_00468,The merger will harm competition (context 46),legal,undecided,0.684,medium,Antitrust analysis,4
LR_00469,The defendant meets the insanity defense criteria (context 46),legal,undecided,0.564,hard,Psychiatric evaluation,2
LR_00470,The non-compete clause is enforceable (context 46),legal,rejected,0.574,expert,State law precedents,2
LR_00471,The defendant had a right to self-defense (context 47),legal,undecided,0.69,medium,Case precedents,3
LR_00472,Intellectual property protection stifles innovation (context 47),legal,undecided,0.705,hard,Economic analysis,3
LR_00473,The contract was validly formed (context 47),legal,supported,0.611,expert,Contract law,2
LR_00474,The search violates the Fourth Amendment (context 47),legal,undecided,0.57,easy,Constitutional law,2
LR_00475,The employer is liable for workplace harassment (context 47),legal,supported,0.645,medium,Title VII,4
LR_00476,The patent claim is obvious (context 47),legal,undecided,0.909,hard,Prior art search,2
LR_00477,The testimony is admissible under hearsay rules (context 47),legal,rejected,0.846,expert,Evidence rules,1
LR_00478,The merger will harm competition (context 47),legal,undecided,0.603,easy,Antitrust analysis,2
LR_00479,The defendant meets the insanity defense criteria (context 47),legal,undecided,0.64,medium,Psychiatric evaluation,3
LR_00480,The non-compete clause is enforceable (context 47),legal,rejected,0.738,hard,State law precedents,1
LR_00481,The defendant had a right to self-defense (context 48),legal,undecided,0.918,easy,Case precedents,3
LR_00482,Intellectual property protection stifles innovation (context 48),legal,undecided,0.948,medium,Economic analysis,3
LR_00483,The contract was validly formed (context 48),legal,supported,0.9,hard,Contract law,2
LR_00484,The search violates the Fourth Amendment (context 48),legal,undecided,0.688,expert,Constitutional law,2
LR_00485,The employer is liable for workplace harassment (context 48),legal,supported,0.776,easy,Title VII,4
LR_00486,The patent claim is obvious (context 48),legal,undecided,0.909,medium,Prior art search,4
LR_00487,The testimony is admissible under hearsay rules (context 48),legal,rejected,0.647,hard,Evidence rules,1
LR_00488,The merger will harm competition (context 48),legal,undecided,0.717,expert,Antitrust analysis,4
LR_00489,The defendant meets the insanity defense criteria (context 48),legal,undecided,0.809,easy,Psychiatric evaluation,1
LR_00490,The non-compete clause is enforceable (context 48),legal,rejected,0.566,medium,State law precedents,2
LR_00491,The defendant had a right to self-defense (context 49),legal,undecided,0.61,expert,Case precedents,4
LR_00492,Intellectual property protection stifles innovation (context 49),legal,undecided,0.68,easy,Economic analysis,4
LR_00493,The contract was validly formed (context 49),legal,supported,0.928,medium,Contract law,1
LR_00494,The search violates the Fourth Amendment (context 49),legal,undecided,0.683,hard,Constitutional law,1
LR_00495,The employer is liable for workplace harassment (context 49),legal,supported,0.653,expert,Title VII,1
LR_00496,The patent claim is obvious (context 49),legal,undecided,0.916,easy,Prior art search,1
LR_00497,The testimony is admissible under hearsay rules (context 49),legal,rejected,0.773,medium,Evidence rules,3
LR_00498,The merger will harm competition (context 49),legal,undecided,0.657,hard,Antitrust analysis,3
LR_00499,The defendant meets the insanity defense criteria (context 49),legal,undecided,0.694,expert,Psychiatric evaluation,1
LR_00500,The non-compete clause is enforceable (context 49),legal,rejected,0.807,easy,State law precedents,2
LR_00501,The defendant had a right to self-defense (context 50),legal,undecided,0.928,hard,Case precedents,3
LR_00502,Intellectual property protection stifles innovation (context 50),legal,undecided,0.556,expert,Economic analysis,1
LR_00503,The contract was validly formed (context 50),legal,supported,0.805,easy,Contract law,4
LR_00504,The search violates the Fourth Amendment (context 50),legal,undecided,0.568,medium,Constitutional law,2
LR_00505,The employer is liable for workplace harassment (context 50),legal,supported,0.578,hard,Title VII,1
LR_00506,The patent claim is obvious (context 50),legal,undecided,0.92,expert,Prior art search,2
LR_00507,The testimony is admissible under hearsay rules (context 50),legal,rejected,0.702,easy,Evidence rules,1
LR_00508,The merger will harm competition (context 50),legal,undecided,0.901,medium,Antitrust analysis,1
LR_00509,The defendant meets the insanity defense criteria (context 50),legal,undecided,0.652,hard,Psychiatric evaluation,4
LR_00510,The non-compete clause is enforceable (context 50),legal,rejected,0.685,expert,State law precedents,4
LR_00511,The defendant had a right to self-defense (context 51),legal,undecided,0.816,medium,Case precedents,4
LR_00512,Intellectual property protection stifles innovation (context 51),legal,undecided,0.684,hard,Economic analysis,2
LR_00513,The contract was validly formed (context 51),legal,supported,0.779,expert,Contract law,3
LR_00514,The search violates the Fourth Amendment (context 51),legal,undecided,0.872,easy,Constitutional law,1
LR_00515,The employer is liable for workplace harassment (context 51),legal,supported,0.73,medium,Title VII,1
LR_00516,The patent claim is obvious (context 51),legal,undecided,0.687,hard,Prior art search,2
LR_00517,The testimony is admissible under hearsay rules (context 51),legal,rejected,0.754,expert,Evidence rules,2
LR_00518,The merger will harm competition (context 51),legal,undecided,0.732,easy,Antitrust analysis,2
LR_00519,The defendant meets the insanity defense criteria (context 51),legal,undecided,0.601,medium,Psychiatric evaluation,4
LR_00520,The non-compete clause is enforceable (context 51),legal,rejected,0.841,hard,State law precedents,4
LR_00521,The defendant had a right to self-defense (context 52),legal,undecided,0.838,easy,Case precedents,1
LR_00522,Intellectual property protection stifles innovation (context 52),legal,undecided,0.619,medium,Economic analysis,3
LR_00523,The contract was validly formed (context 52),legal,supported,0.597,hard,Contract law,1
LR_00524,The search violates the Fourth Amendment (context 52),legal,undecided,0.605,expert,Constitutional law,3
LR_00525,The employer is liable for workplace harassment (context 52),legal,supported,0.772,easy,Title VII,4
LR_00526,The patent claim is obvious (context 52),legal,undecided,0.638,medium,Prior art search,2
LR_00527,The testimony is admissible under hearsay rules (context 52),legal,rejected,0.574,hard,Evidence rules,3
LR_00528,The merger will harm competition (context 52),legal,undecided,0.84,expert,Antitrust analysis,4
LR_00529,The defendant meets the insanity defense criteria (context 52),legal,undecided,0.708,easy,Psychiatric evaluation,2
LR_00530,The non-compete clause is enforceable (context 52),legal,rejected,0.792,medium,State law precedents,3
LR_00531,The defendant had a right to self-defense (context 53),legal,undecided,0.862,expert,Case precedents,4
LR_00532,Intellectual property protection stifles innovation (context 53),legal,undecided,0.892,easy,Economic analysis,1
LR_00533,The contract was validly formed (context 53),legal,supported,0.868,medium,Contract law,1
LR_00534,The search violates the Fourth Amendment (context 53),legal,undecided,0.823,hard,Constitutional law,1
LR_00535,The employer is liable for workplace harassment (context 53),legal,supported,0.582,expert,Title VII,4
LR_00536,The patent claim is obvious (context 53),legal,undecided,0.903,easy,Prior art search,3
LR_00537,The testimony is admissible under hearsay rules (context 53),legal,rejected,0.944,medium,Evidence rules,2
LR_00538,The merger will harm competition (context 53),legal,undecided,0.864,hard,Antitrust analysis,3
LR_00539,The defendant meets the insanity defense criteria (context 53),legal,undecided,0.607,expert,Psychiatric evaluation,3
LR_00540,The non-compete clause is enforceable (context 53),legal,rejected,0.945,easy,State law precedents,1
LR_00541,The defendant had a right to self-defense (context 54),legal,undecided,0.665,hard,Case precedents,4
LR_00542,Intellectual property protection stifles innovation (context 54),legal,undecided,0.821,expert,Economic analysis,3
LR_00543,The contract was validly formed (context 54),legal,supported,0.924,easy,Contract law,3
LR_00544,The search violates the Fourth Amendment (context 54),legal,undecided,0.816,medium,Constitutional law,1
LR_00545,The employer is liable for workplace harassment (context 54),legal,supported,0.73,hard,Title VII,2
LR_00546,The patent claim is obvious (context 54),legal,undecided,0.815,expert,Prior art search,2
LR_00547,The testimony is admissible under hearsay rules (context 54),legal,rejected,0.608,easy,Evidence rules,4
LR_00548,The merger will harm competition (context 54),legal,undecided,0.842,medium,Antitrust analysis,1
LR_00549,The defendant meets the insanity defense criteria (context 54),legal,undecided,0.894,hard,Psychiatric evaluation,1
LR_00550,The non-compete clause is enforceable (context 54),legal,rejected,0.925,expert,State law precedents,1
LR_00551,The defendant had a right to self-defense (context 55),legal,undecided,0.759,medium,Case precedents,1
LR_00552,Intellectual property protection stifles innovation (context 55),legal,undecided,0.813,hard,Economic analysis,4
LR_00553,The contract was validly formed (context 55),legal,supported,0.898,expert,Contract law,1
LR_00554,The search violates the Fourth Amendment (context 55),legal,undecided,0.786,easy,Constitutional law,1
LR_00555,The employer is liable for workplace harassment (context 55),legal,supported,0.762,medium,Title VII,2
LR_00556,The patent claim is obvious (context 55),legal,undecided,0.932,hard,Prior art search,3
LR_00557,The testimony is admissible under hearsay rules (context 55),legal,rejected,0.712,expert,Evidence rules,3
LR_00558,The merger will harm competition (context 55),legal,undecided,0.573,easy,Antitrust analysis,1
LR_00559,The defendant meets the insanity defense criteria (context 55),legal,undecided,0.916,medium,Psychiatric evaluation,4
LR_00560,The non-compete clause is enforceable (context 55),legal,rejected,0.887,hard,State law precedents,4
LR_00561,The defendant had a right to self-defense (context 56),legal,undecided,0.928,easy,Case precedents,3
LR_00562,Intellectual property protection stifles innovation (context 56),legal,undecided,0.688,medium,Economic analysis,2
LR_00563,The contract was validly formed (context 56),legal,supported,0.607,hard,Contract law,4
LR_00564,The search violates the Fourth Amendment (context 56),legal,undecided,0.744,expert,Constitutional law,3
LR_00565,The employer is liable for workplace harassment (context 56),legal,supported,0.609,easy,Title VII,3
LR_00566,The patent claim is obvious (context 56),legal,undecided,0.792,medium,Prior art search,2
LR_00567,The testimony is admissible under hearsay rules (context 56),legal,rejected,0.665,hard,Evidence rules,3
LR_00568,The merger will harm competition (context 56),legal,undecided,0.823,expert,Antitrust analysis,4
LR_00569,The defendant meets the insanity defense criteria (context 56),legal,undecided,0.882,easy,Psychiatric evaluation,1
LR_00570,The non-compete clause is enforceable (context 56),legal,rejected,0.942,medium,State law precedents,2
LR_00571,The defendant had a right to self-defense (context 57),legal,undecided,0.58,expert,Case precedents,2
LR_00572,Intellectual property protection stifles innovation (context 57),legal,undecided,0.603,easy,Economic analysis,4
LR_00573,The contract was validly formed (context 57),legal,supported,0.853,medium,Contract law,3
LR_00574,The search violates the Fourth Amendment (context 57),legal,undecided,0.767,hard,Constitutional law,1
LR_00575,The employer is liable for workplace harassment (context 57),legal,supported,0.878,expert,Title VII,2
LR_00576,The patent claim is obvious (context 57),legal,undecided,0.884,easy,Prior art search,1
LR_00577,The testimony is admissible under hearsay rules (context 57),legal,rejected,0.596,medium,Evidence rules,2
LR_00578,The merger will harm competition (context 57),legal,undecided,0.817,hard,Antitrust analysis,4
LR_00579,The defendant meets the insanity defense criteria (context 57),legal,undecided,0.84,expert,Psychiatric evaluation,3
LR_00580,The non-compete clause is enforceable (context 57),legal,rejected,0.59,easy,State law precedents,2
LR_00581,The defendant had a right to self-defense (context 58),legal,undecided,0.73,hard,Case precedents,3
LR_00582,Intellectual property protection stifles innovation (context 58),legal,undecided,0.637,expert,Economic analysis,1
LR_00583,The contract was validly formed (context 58),legal,supported,0.892,easy,Contract law,1
LR_00584,The search violates the Fourth Amendment (context 58),legal,undecided,0.867,medium,Constitutional law,4
LR_00585,The employer is liable for workplace harassment (context 58),legal,supported,0.934,hard,Title VII,3
LR_00586,The patent claim is obvious (context 58),legal,undecided,0.829,expert,Prior art search,3
LR_00587,The testimony is admissible under hearsay rules (context 58),legal,rejected,0.661,easy,Evidence rules,3
LR_00588,The merger will harm competition (context 58),legal,undecided,0.69,medium,Antitrust analysis,3
LR_00589,The defendant meets the insanity defense criteria (context 58),legal,undecided,0.7,hard,Psychiatric evaluation,2
LR_00590,The non-compete clause is enforceable (context 58),legal,rejected,0.713,expert,State law precedents,1
LR_00591,The defendant had a right to self-defense (context 59),legal,undecided,0.754,medium,Case precedents,3
LR_00592,Intellectual property protection stifles innovation (context 59),legal,undecided,0.639,hard,Economic analysis,3
LR_00593,The contract was validly formed (context 59),legal,supported,0.767,expert,Contract law,4
LR_00594,The search violates the Fourth Amendment (context 59),legal,undecided,0.923,easy,Constitutional law,3
LR_00595,The employer is liable for workplace harassment (context 59),legal,supported,0.784,medium,Title VII,1
LR_00596,The patent claim is obvious (context 59),legal,undecided,0.667,hard,Prior art search,3
LR_00597,The testimony is admissible under hearsay rules (context 59),legal,rejected,0.639,expert,Evidence rules,4
LR_00598,The merger will harm competition (context 59),legal,undecided,0.597,easy,Antitrust analysis,3
LR_00599,The defendant meets the insanity defense criteria (context 59),legal,undecided,0.935,medium,Psychiatric evaluation,4
LR_00600,The non-compete clause is enforceable (context 59),legal,rejected,0.64,hard,State law precedents,3
LR_00601,The defendant had a right to self-defense (context 60),legal,undecided,0.932,easy,Case precedents,3
LR_00602,Intellectual property protection stifles innovation (context 60),legal,undecided,0.81,medium,Economic analysis,3
LR_00603,The contract was validly formed (context 60),legal,supported,0.676,hard,Contract law,1
LR_00604,The search violates the Fourth Amendment (context 60),legal,undecided,0.822,expert,Constitutional law,4
LR_00605,The employer is liable for workplace harassment (context 60),legal,supported,0.573,easy,Title VII,1
LR_00606,The patent claim is obvious (context 60),legal,undecided,0.768,medium,Prior art search,2
LR_00607,The testimony is admissible under hearsay rules (context 60),legal,rejected,0.721,hard,Evidence rules,2
LR_00608,The merger will harm competition (context 60),legal,undecided,0.559,expert,Antitrust analysis,4
LR_00609,The defendant meets the insanity defense criteria (context 60),legal,undecided,0.773,easy,Psychiatric evaluation,1
LR_00610,The non-compete clause is enforceable (context 60),legal,rejected,0.681,medium,State law precedents,4
LR_00611,The defendant had a right to self-defense (context 61),legal,undecided,0.931,expert,Case precedents,2
